Year,Unit,Treatment,Block,Unique_plot,Plot,Diam_cm,Ht_cm,Sp,Decay
1992,C2,heavy,mesic mature,1,1,14,13,Hw,2
1992,C2,heavy,mesic mature,1,1,14,0,Ac,2
1992,C2,heavy,mesic mature,1,1,12,0,Ac,2
1992,C2,heavy,mesic mature,1,1,27,0,At,3
1992,C2,heavy,mesic mature,1,1,12,2,At,2
1992,C2,heavy,mesic mature,1,1,23,0,Hw,3
1992,C2,heavy,mesic mature,1,1,13,0,U,4
1992,C2,heavy,mesic mature,1,1,10,5,At,2
1992,C2,heavy,mesic mature,1,1,14,27,At,2
1992,C2,heavy,mesic mature,1,1,10,12,Hw,2
1992,C2,heavy,mesic mature,1,1,19,0,Ac,2
1992,C2,heavy,mesic mature,1,1,10,14,Hw,3
1992,C2,heavy,mesic mature,1,1,13,10,At,2
1992,C2,heavy,mesic mature,1,1,12,7,Hw,2
1992,C2,heavy,mesic mature,1,1,18,0,At,3
1992,C2,heavy,mesic mature,1,1,24,17,Ac,2
1992,C2,heavy,mesic mature,2,2,14,20,Ba,2
1992,C2,heavy,mesic mature,2,2,37,0,U,4
1992,C2,heavy,mesic mature,2,2,15,54,Hw,3
1992,C2,heavy,mesic mature,2,2,24,14,U,3
1992,C2,heavy,mesic mature,2,2,25,26,Sx,2
1992,C2,heavy,mesic mature,2,2,42,0,U,4
1992,C2,heavy,mesic mature,2,2,28,185,Ba,1
1992,C2,heavy,mesic mature,2,2,24,24,Sx,1
1992,C2,heavy,mesic mature,2,2,47,5,Hw,3
1992,C2,heavy,mesic mature,2,2,13,6,Ba,3
1992,C2,heavy,mesic mature,2,2,48,241,Ba,1
1992,C2,heavy,mesic mature,2,2,13,0,Cw,3
1992,C2,heavy,mesic mature,2,2,53,10,U,3
1992,C2,heavy,mesic mature,2,2,14,6,U,3
1992,C2,heavy,mesic mature,2,2,28,0,Ba,2
1992,C2,heavy,mesic mature,2,2,12,0,Sx,1
1992,C2,heavy,mesic mature,2,2,13,3,Hw,2
1992,C2,heavy,mesic mature,3,3,13,0,Cw,2
1992,C2,heavy,mesic mature,3,3,12,4,Hw,3
1992,C2,heavy,mesic mature,3,3,29,2,Hw,1
1992,C2,heavy,mesic mature,3,3,11,24,Hw,1
1992,C2,heavy,mesic mature,3,3,27,55,Sx,1
1992,C2,heavy,mesic mature,3,3,11,15,Hw,2
1992,C2,heavy,mesic mature,3,3,11,11,Bl,3
1992,C2,heavy,mesic mature,3,3,18,120,Hw,1
1992,C2,heavy,mesic mature,3,3,22,19,Hw,1
1992,C2,heavy,mesic mature,3,3,14,0,At,2
1992,C2,heavy,mesic mature,3,3,14,0,At,2
1992,C2,heavy,mesic mature,3,3,19,30,Hw,1
1992,C2,heavy,mesic mature,3,3,13,10,U,4
1992,C2,heavy,mesic mature,3,3,16,10,U,3
1992,C2,heavy,mesic mature,3,3,14,0,Ep,2
1992,C2,heavy,mesic mature,3,3,18,0,Ep,2
1992,C2,heavy,mesic mature,3,3,45,0,U,3
1992,C2,heavy,mesic mature,3,3,12,20,Cw,3
1992,C2,heavy,mesic mature,3,3,14,6,U,3
1992,C2,heavy,mesic mature,3,3,18,50,Sx,1
1992,C2,heavy,mesic mature,3,3,19,45,Hw,2
1992,C2,heavy,mesic mature,3,3,30,0,Hw,1
1992,C2,heavy,mesic mature,3,3,20,10,U,3
1992,C2,heavy,mesic mature,3,3,12,30,Hw,1
1992,C2,heavy,mesic mature,3,3,10,5,Hw,3
1992,C2,heavy,mesic mature,3,3,15,0,Cw,2
1992,C2,heavy,mesic mature,4,4,13,23,Hw,3
1992,C2,heavy,mesic mature,4,4,10,50,At,3
1992,C2,heavy,mesic mature,4,4,33,40,U,3
1992,C2,heavy,mesic mature,4,4,13,45,U,2
1992,C2,heavy,mesic mature,4,4,32,43,U,3
1992,C2,heavy,mesic mature,4,4,22,0,Hw,2
1992,C2,heavy,mesic mature,4,4,31,0,Hw,2
1992,C2,heavy,mesic mature,5,5,13,0,Ep,2
1992,C2,heavy,mesic mature,5,5,11,40,Hw,2
1992,C2,heavy,mesic mature,5,5,11,32,Hw,2
1992,C2,heavy,mesic mature,5,5,18,11,Hw,3
1992,C2,heavy,mesic mature,5,5,19,16,Hw,2
1992,C2,heavy,mesic mature,5,5,15,12,Hw,2
1992,C2,heavy,mesic mature,5,5,11,9,Hw,1
1992,C2,heavy,mesic mature,5,5,13,0,Hw,2
1992,C2,heavy,mesic mature,5,5,12,76,Hw,1
1992,C2,heavy,mesic mature,5,5,56,10,U,4
1992,C2,heavy,mesic mature,5,5,56,10,U,4
1992,C2,heavy,mesic mature,5,5,11,3,Hw,2
1992,C2,heavy,mesic mature,5,5,12,0,Bl,1
1992,C2,heavy,mesic mature,5,5,24,0,Cw,3
1992,C2,heavy,mesic mature,5,5,16,9,Hw,1
1992,C2,heavy,mesic mature,5,5,14,38,Hw,2
1992,C2,heavy,mesic mature,5,5,10,0,Ep,2
1992,C2,heavy,mesic mature,5,5,10,6,Ep,2
1992,C2,heavy,mesic mature,5,5,14,0,Hw,2
1992,C2,heavy,mesic mature,6,5,13,62,Hw,4
1992,C2,heavy,mesic mature,6,6,12,0,Hw,3
1992,C2,heavy,mesic mature,6,6,11,10,U,2
1992,C2,heavy,mesic mature,6,6,17,76,Hw,1
1992,C2,heavy,mesic mature,6,6,10,54,At,2
1992,C2,heavy,mesic mature,6,6,12,27,Hw,1
1992,C2,heavy,mesic mature,6,6,14,0,U,2
1992,C2,heavy,mesic mature,6,6,14,12,U,2
1992,C2,heavy,mesic mature,6,6,25,23,Ac,3
1992,C2,heavy,mesic mature,6,6,10,15,Hw,1
1992,C2,heavy,mesic mature,6,6,16,54,At,2
1992,C2,heavy,mesic mature,6,6,25,300,Hw,1
1992,C2,heavy,mesic mature,6,6,11,31,Cw,1
1992,C2,heavy,mesic mature,6,6,14,0,Ep,2
1992,C2,heavy,mesic mature,6,6,14,6,At,2
1992,C2,heavy,mesic mature,6,6,16,8,Hw,1
1992,C2,heavy,mesic mature,6,6,11,3,U,3
1992,C2,heavy,mesic mature,6,6,25,30,Ac,3
1992,C2,heavy,mesic mature,6,6,11,57,Bl,1
1992,C2,heavy,mesic mature,6,6,23,0,At,3
1992,C2,heavy,mesic mature,7,7,12,0,U,4
1992,C2,heavy,mesic mature,7,7,31,10,U,4
1992,C2,heavy,mesic mature,7,7,21,24,U,3
1992,C2,heavy,mesic mature,7,7,10,19,Hw,1
1992,C2,heavy,mesic mature,7,7,34,0,U,4
1992,C2,heavy,mesic mature,7,7,12,10,U,3
1992,C2,heavy,mesic mature,7,7,11,15,U,3
1992,C2,heavy,mesic mature,7,7,18,0,Hw,3
1992,C2,heavy,mesic mature,7,7,11,13,U,2
1992,C2,heavy,mesic mature,7,7,26,0,U,3
1992,C2,heavy,mesic mature,7,7,12,0,Ep,3
1992,C2,heavy,mesic mature,7,7,23,20,U,3
1992,C2,heavy,mesic mature,7,7,13,0,U,3
1992,C2,heavy,mesic mature,7,7,10,5,U,4
1992,C2,heavy,mesic mature,7,7,27,0,U,3
1992,C2,heavy,mesic mature,7,7,10,0,U,2
1992,C2,heavy,mesic mature,8,8,11,7,Hw,2
1992,C2,heavy,mesic mature,8,8,22,0,U,2
1992,C2,heavy,mesic mature,8,8,14,42,Hw,2
1992,C2,heavy,mesic mature,8,8,13,15,U,3
1992,C2,heavy,mesic mature,8,8,12,20,Hw,2
1992,C2,heavy,mesic mature,8,8,12,0,U,4
1992,C2,heavy,mesic mature,8,8,49,25,Sx,2
1992,C2,heavy,mesic mature,8,8,14,5,U,2
1992,C2,heavy,mesic mature,8,8,14,0,U,3
1992,C2,heavy,mesic mature,8,8,12,0,U,3
1992,C2,heavy,mesic mature,8,8,15,0,U,3
1992,C2,heavy,mesic mature,8,8,11,0,Hw,4
1992,C2,heavy,mesic mature,8,8,11,6,U,3
1992,C2,heavy,mesic mature,8,8,12,0,U,4
1992,C2,heavy,mesic mature,8,8,14,19,U,2
1992,C2,heavy,mesic mature,8,8,19,0,U,2
1992,C2,heavy,mesic mature,9,9,14,21,Hw,2
