unique,Unit,Treatment,Block,Grid_Pt,Unique_plot,Line,Dist_m,Sp,Tag#,Diam_2019_cm,Decay_2019,length.new.fall.2019..m.,Length_2011_class,Meas_length_2011,Year,Notes.2019
947,C1,noharvest,mesic mature,H200,31,1,12.9,Hw,967,25.1,2,NA,10,,2011,
948,C1,noharvest,mesic mature,H200,31,1,13.75,Cw,968,38.6,2,NA,10,,2011,
949,C1,noharvest,mesic mature,H200,31,1,14,Hw,969,17.3,2,NA,10,,2011,
950,C1,noharvest,mesic mature,H200,31,1,14.4,Act,970,27.4,2,NA,10,,2011,
951,C1,noharvest,mesic mature,H200,31,1,19.2,Ep,971,15.8,4,NA,2,,2011,
955,C1,noharvest,mesic mature,H200,31,2,1.4,U,888,27.1,1,20,,,,conifer spp
956,C1,noharvest,mesic mature,H200,31,2,1.4,Hw,975,10.5,3,NA,5,,2011,
960,C1,noharvest,mesic mature,H200,31,2,4.1,U,979,11,4,NA,2,,2011,
963,C1,noharvest,mesic mature,H200,31,2,8.1,Hw,983,29,2,NA,10,,2011,
964,C1,noharvest,mesic mature,H200,31,2,8.6,Hw,985,12.5,2,NA,10,,2011,
967,C1,noharvest,mesic mature,H200,31,2,11,Hw,888,15,2,10,,,,
968,C1,noharvest,mesic mature,H200,31,2,12.05,Hw,888,17.5,3,10,,,,
971,C1,noharvest,mesic mature,H200,31,2,15.75,Hw,990,19,3,NA,10,,2011,
973,C1,noharvest,mesic mature,H200,31,2,22.8,U,992,30,4,NA,5,,2011,
978,C1,noharvest,mesic mature,H200,31,2,27.3,U,1088,32,4,NA,10,,2011,
980,C1,noharvest,mesic mature,H200,31,2,29.4,U,1090,15,3,NA,5,5.6,2011,
981,C1,noharvest,mesic mature,H200,31,3,4,Sx,888,40,2,16,,,,
982,C1,noharvest,mesic mature,H200,31,3,6.7,U,1091,12,3,NA,10,,2011,
983,C1,noharvest,mesic mature,H200,31,3,11,Sx,888,27,2,14,,,,
984,C1,noharvest,mesic mature,H200,31,3,11.3,Ep,1092,11,3,NA,2,,2011,
987,C1,noharvest,mesic mature,H200,31,3,20.3,U,1095,20,4,NA,2,,2011,
988,C1,noharvest,mesic mature,H200,31,3,21.2,U,1096,12.5,4,NA,2,,2011,
989,C1,noharvest,mesic mature,H200,31,3,23.5,Hw,888,13,3,10,,,,
990,C1,noharvest,mesic mature,H200,31,3,27,Ep,888,12,3,15,,,,
991,C1,noharvest,mesic mature,H200,31,3,29.8,Sx,1097,22,2,NA,5,,2011,
992,C1,noharvest,mesic mature,G400,32,1,4.5,Hw,888,11.9,2,9,,,,
993,C1,noharvest,mesic mature,G400,32,1,4.6,U,1098,22.9,3,NA,10,,2011,
995,C1,noharvest,mesic mature,G400,32,1,5.9,Hw,888,18.9,2,7,,,,
999,C1,noharvest,mesic mature,G400,32,1,16.4,Hw,1103,16.3,2,NA,10,,2011,
1000,C1,noharvest,mesic mature,G400,32,1,17.5,Hw,1104,11.2,3,NA,5,,2011,
1001,C1,noharvest,mesic mature,G400,32,1,21.35,Hw,1105,13.2,3,NA,5,,2011,
1002,C1,noharvest,mesic mature,G400,32,1,22.15,U,1106,14.4,3,NA,5,,2011,
1003,C1,noharvest,mesic mature,G400,32,1,22.35,Hw,1107,10.9,3,NA,2,4.5,2011,
1004,C1,noharvest,mesic mature,G400,32,1,23.5,Sx,1108,18,2,NA,5,,2011,
1008,C1,noharvest,mesic mature,G400,32,1,29.5,U,1112,18,3,NA,5,,2011,
1009,C1,noharvest,mesic mature,G400,32,1,29.9,U,1114,20.2,3,NA,2,,2011,
1010,C1,noharvest,mesic mature,G400,32,2,0.55,U,1115,16.2,3,NA,5,,2011,
1011,C1,noharvest,mesic mature,G400,32,2,1.5,U,1116,15.5,3,NA,2,,2011,
1012,C1,noharvest,mesic mature,G400,32,2,1.9,U,1117,13,4,NA,5,,2011,
1013,C1,noharvest,mesic mature,G400,32,2,2.1,Hw,1118,10.5,3,NA,5,9.6,2011,
1014,C1,noharvest,mesic mature,G400,32,2,4.9,Hw,888,27.5,2,29,,,,
1015,C1,noharvest,mesic mature,G400,32,2,5.2,Hw,888,14.5,2,19,,,,
1016,C1,noharvest,mesic mature,G400,32,2,5.2,U,1119,13.4,3,NA,1,,2011,
1018,C1,noharvest,mesic mature,G400,32,2,6.1,Hw,888,10,2,7,,,,
1021,C1,noharvest,mesic mature,G400,32,2,10,Hw,1181,16.5,3,NA,2,,2011,
1022,C1,noharvest,mesic mature,G400,32,2,10.4,Hw,1182,10.9,4,NA,2,,2011,
1023,C1,noharvest,mesic mature,G400,32,2,12.8,U,1183,18.7,4,NA,2,,2011,
1024,C1,noharvest,mesic mature,G400,32,2,14.3,U,1184,17.7,4,NA,10,,2011,
1025,C1,noharvest,mesic mature,G400,32,2,15.2,Hw,1185,12.3,3,NA,10,,2011,
1026,C1,noharvest,mesic mature,G400,32,2,17.2,Hw,1186,19.5,3,NA,5,,2011,
1027,C1,noharvest,mesic mature,G400,32,2,17.5,Hw,888,10.2,1,22,,,,
1028,C1,noharvest,mesic mature,G400,32,2,17.6,Hw,888,17.8,2,17.5,,,,
1029,C1,noharvest,mesic mature,G400,32,2,17.95,U,1187,18,3,NA,10,21.6,2011,
1030,C1,noharvest,mesic mature,G400,32,2,18.3,U,1188,13.4,3,NA,10,,2011,
1031,C1,noharvest,mesic mature,G400,32,2,19.7,U,1189,23.5,4,NA,5,,2011,
1033,C1,noharvest,mesic mature,G400,32,2,20.9,Hw,888,29.5,1,30,,,,
1034,C1,noharvest,mesic mature,G400,32,2,21.3,Hw,888,28.4,1,27,,,,
1035,C1,noharvest,mesic mature,G400,32,2,23.1,U,1191,36.5,4,NA,5,,2011,
1037,C1,noharvest,mesic mature,G400,32,2,25.4,Hw,888,13.4,2,19,,,,
1039,C1,noharvest,mesic mature,G400,32,2,28.25,U,1194,15.7,3,NA,10,,2011,
1043,C1,noharvest,mesic mature,G400,32,3,6.15,Hw,1199,17,2,NA,10,,2011,
1045,C1,noharvest,mesic mature,G400,32,3,21.2,U,1029,20.9,4,NA,5,,2011,
1047,C1,noharvest,mesic mature,G400,32,3,22.95,U,1031,16.7,4,NA,10,,2011,
1048,C1,noharvest,mesic mature,G400,32,3,23.75,Hw,1032,11.5,4,NA,10,,2011,
1049,C1,noharvest,mesic mature,G400,32,3,25.4,U,1033,17.2,4,NA,10,,2011,
1050,C1,noharvest,mesic mature,G400,32,3,27.85,Sx,1034,15,2,NA,10,,2011,
1052,C1,noharvest,mesic mature,G400,32,3,29.75,U,1036,13.5,2,NA,10,20.5,2011,
1053,C1,noharvest,mesic mature,G400,32,3,0.55,Sx,1037,18.2,3,NA,5,,2011,
1054,C1,noharvest,mesic mature,E200,33,1,2.25,U,1039,14.2,3,NA,10,,2011,
1057,C1,noharvest,mesic mature,E200,33,1,4.5,Hw,1041,45.3,3,NA,10,,2011,
1058,C1,noharvest,mesic mature,E200,33,1,5,Ep,888,10.1,3,5,,,,
1059,C1,noharvest,mesic mature,E200,33,1,5.2,U,1042,17.9,3,NA,10,,2011,
1060,C1,noharvest,mesic mature,E200,33,1,6.15,Hw,1043,13.4,3,NA,10,,2011,
1061,C1,noharvest,mesic mature,E200,33,1,6.2,U,1044,11.6,4,NA,5,,2011,
1062,C1,noharvest,mesic mature,E200,33,1,7.1,Hw,888,18.1,2,26,,,,
1063,C1,noharvest,mesic mature,E200,33,1,7.3,U,1045,12.6,4,NA,5,,2011,
1064,C1,noharvest,mesic mature,E200,33,1,7.45,Hw,1046,19.8,3,NA,10,,2011,
1066,C1,noharvest,mesic mature,E200,33,1,8.55,U,1048,17.8,3,NA,5,6.47,2011,
1067,C1,noharvest,mesic mature,E200,33,1,10.1,Hw,1049,19.9,3,NA,10,,2011,
1071,C1,noharvest,mesic mature,E200,33,1,16.35,U,1053,18.7,3,NA,10,,2011,
1074,C1,noharvest,mesic mature,E200,33,2,2.15,Hw,1056,17,3,NA,10,,2011,
1076,C1,noharvest,mesic mature,E200,33,2,5.8,Cw,888,13.6,2,12,,,,
1077,C1,noharvest,mesic mature,E200,33,2,15.1,Hw,1058,17.2,2,NA,10,,2011,
1079,C1,noharvest,mesic mature,E200,33,2,10.7,U,1060,38,4,NA,2,,2011,
1080,C1,noharvest,mesic mature,E200,33,2,12.1,Sx,1061,26.2,3,NA,10,,2011,
1081,C1,noharvest,mesic mature,E200,33,2,12.35,U,1062,22.4,3,NA,10,,2011,
1083,C1,noharvest,mesic mature,E200,33,2,13.8,Hw,888,31.2,2,19,,,,
1084,C1,noharvest,mesic mature,E200,33,2,17.05,Hw,1064,11,4,NA,2,,2011,
1085,C1,noharvest,mesic mature,E200,33,2,17.3,Cw,888,12.9,4,2.5,,,,
1086,C1,noharvest,mesic mature,E200,33,2,18,Hw,888,24.4,2,25,,,,
1087,C1,noharvest,mesic mature,E200,33,2,18.9,Hw,1065,12.6,4,NA,5,,2011,
1088,C1,noharvest,mesic mature,E200,33,2,22.25,U,1066,12.1,4,NA,2,,2011,
1089,C1,noharvest,mesic mature,E200,33,2,23.35,Hw,1067,19.7,2,NA,10,29.9,2011,
1090,C1,noharvest,mesic mature,E200,33,2,28.25,U,1068,16,4,NA,5,,2011,
1091,C1,noharvest,mesic mature,E200,33,2,28.5,Hw,1069,18,2,NA,10,,2011,
1095,C1,noharvest,mesic mature,E200,33,3,6,U,1073,12.9,4,NA,2,,2011,
1096,C1,noharvest,mesic mature,E200,33,3,9.05,U,1074,12.7,4,NA,5,,2011,
1098,C1,noharvest,mesic mature,E200,33,3,9.95,U,1077,14.6,3,NA,5,15.05,2011,
1102,C1,noharvest,mesic mature,E200,33,3,13.55,U,1081,13.5,3,NA,2,,2011,
1106,C1,noharvest,mesic mature,E200,33,3,18.3,U,1085,27.3,4,NA,10,,2011,
1108,C1,noharvest,mesic mature,E200,33,3,21.3,Cw,997,12.3,3,NA,10,x,2011,
1109,C1,noharvest,mesic mature,E200,33,3,21.5,Hw,999,13.4,2,NA,10,,2011,
1112,C1,noharvest,mesic mature,E200,33,3,26.5,Cw,888,11.2,2,2,,,,
1114,C1,noharvest,mesic mature,E200,33,3,27.8,U,1003,17.3,3,NA,10,,2011,
1116,B5,light,mesic mature,C000,34,1,0.2,Sx,601,14.8,2,NA,2,,2011,
1117,B5,light,mesic mature,C000,34,1,0.75,Hw,603,16.9,3,NA,5,,2011,
1118,B5,light,mesic mature,C000,34,1,3.2,Ep,604,17.7,4,NA,2,,2011,
1121,B5,light,mesic mature,C000,34,1,6.6,Cw,607,28.8,3,NA,10,,2011,
1122,B5,light,mesic mature,C000,34,1,11.6,Hw,888,19.7,2,2,,,,
1123,B5,light,mesic mature,C000,34,1,12.1,U,608,16,4,NA,2,,2011,
1124,B5,light,mesic mature,C000,34,1,13.25,U,609,11.9,4,NA,1,,2011,
1126,B5,light,mesic mature,C000,34,1,17.5,Hw,888,17,2,8.6,,,,
1127,B5,light,mesic mature,C000,34,1,19.8,U,611,14.3,4,NA,10,16.4,2011,
1129,B5,light,mesic mature,C000,34,1,23.2,Hw,888,10.3,2,5,,,,
1131,B5,light,mesic mature,C000,34,1,24,Hw,888,18.7,2,5,,,,
1132,B5,light,mesic mature,C000,34,1,25.1,U,614,13,4,NA,5,,2011,
1133,B5,light,mesic mature,C000,34,1,27.6,Hw,888,10.3,2,6.5,,,,
1134,B5,light,mesic mature,C000,34,1,28.8,Ep,888,23.3,2,15,,,,
1135,B5,light,mesic mature,C000,34,1,28.95,U,615,16.5,4,NA,10,,2011,
1136,B5,light,mesic mature,C000,34,2,2.9,Cw,616,22.9,2,NA,10,,2011,
1137,B5,light,mesic mature,C000,34,2,3.5,U,617,15.3,4,NA,5,,2011,no tag
1138,B5,light,mesic mature,C000,34,2,3.7,Bl,618,17,2,NA,10,,2011,
1143,B5,light,mesic mature,C000,34,2,6,Hw,623,22.7,2,NA,10,,2011,
1148,B5,light,mesic mature,C000,34,2,8.5,U,628,18.2,4,NA,10,,2011,
1149,B5,light,mesic mature,C000,34,2,8.7,Hw,629,21.9,3,NA,10,,2011,
1150,B5,light,mesic mature,C000,34,2,10.85,Cw,631,16.5,2,NA,10,24.8,2011,
1151,B5,light,mesic mature,C000,34,2,11.7,Act,632,49.1,2,NA,5,,2011,
1152,B5,light,mesic mature,C000,34,2,12.5,Sx,633,15.3,2,NA,10,,2011,
1153,B5,light,mesic mature,C000,34,2,13.8,Hw,634,25,3,NA,10,,2011,
1156,B5,light,mesic mature,C000,34,2,15.95,Sx,637,10.9,3,NA,10,,2011,
1157,B5,light,mesic mature,C000,34,2,16.25,Ep,638,24.3,3,NA,5,,2011,
1158,B5,light,mesic mature,C000,34,2,16.2,U,639,11.9,4,NA,1,,2011,
1159,B5,light,mesic mature,C000,34,2,17.35,U,640,10.9,4,NA,5,,2011,
1160,B5,light,mesic mature,C000,34,2,18.1,U,641,22.5,3,NA,10,25.8,2011,
1161,B5,light,mesic mature,C000,34,2,20.05,U,642,15.2,4,NA,1,,2011,
1162,B5,light,mesic mature,C000,34,2,20.8,U,643,22.5,3,NA,10,,2011,
1163,B5,light,mesic mature,C000,34,2,21.3,U,644,10.2,3,NA,x,,2011,
1164,B5,light,mesic mature,C000,34,2,21.7,Hw,645,21.7,3,NA,10,,2011,
1165,B5,light,mesic mature,C000,34,2,22.1,U,646,20.9,4,NA,10,,2011,
1167,B5,light,mesic mature,C000,34,2,23.8,Hw,648,13.2,4,NA,10,,2011,
1170,B5,light,mesic mature,C000,34,2,26.75,U,651,10.5,4,NA,5,,2011,
1172,B5,light,mesic mature,C000,34,2,27,U,652,13.2,4,NA,5,,2011,
1174,B5,light,mesic mature,C000,34,3,1.2,Act,654,40.5,3,NA,10,,2011,
1176,B5,light,mesic mature,C000,34,3,5.1,Hw,656,10.9,3,NA,1,,2011,
1177,B5,light,mesic mature,C000,34,3,9,Hw,657,16.7,2,NA,5,,2011,
1178,B5,light,mesic mature,C000,34,3,9.6,Hw,658,50.2,3,NA,10,,2011,
1179,B5,light,mesic mature,C000,34,3,17.4,Bl,659,18.2,4,NA,10,19.6,2011,
1180,D5,light,mesic oldgrowth,C350,35,1,5.4,U,661,15,3,NA,2,,2011,
1182,D5,light,mesic oldgrowth,C350,35,1,13.3,U,663,30.7,3,NA,5,,2011,
1183,D5,light,mesic oldgrowth,C350,35,1,22.75,U,664,17.2,4,NA,2,,2011,"no tag, most likely candidate measured"
1184,D5,light,mesic oldgrowth,C350,35,1,23.15,Hw,665,20.6,3,NA,10,,2011,
1187,D5,light,mesic oldgrowth,C350,35,2,10,Hw,668,10.1,3,NA,5,,2011,
1188,D5,light,mesic oldgrowth,C350,35,2,12.7,U,669,35.7,3,NA,5,,2011,
1189,D5,light,mesic oldgrowth,C350,35,2,17.8,Hw,671,30.6,2,NA,10,28.3,2011,
1190,D5,light,mesic oldgrowth,C350,35,2,20.05,U,672,34.5,3,NA,10,,2011,
1192,D5,light,mesic oldgrowth,C350,35,2,21.05,Hw,674,19,3,NA,5,,2011,
1195,D5,light,mesic oldgrowth,C350,35,2,22.2,Hw,677,10,3,NA,2,,2011,
1196,D5,light,mesic oldgrowth,C350,35,2,22.25,Hw,678,28.5,3,NA,10,,2011,
1197,D5,light,mesic oldgrowth,C350,35,3,1.3,Hw,679,10.3,3,NA,2,,2011,
1198,D5,light,mesic oldgrowth,C350,35,3,3.5,U,680,11.3,3,NA,5,,2011,
1200,D5,light,mesic oldgrowth,C350,35,3,9.45,U,682,18.7,3,NA,5,,2011,
1201,D5,light,mesic oldgrowth,C350,35,3,12.1,Hw,683,30.5,3,NA,5,,2011,
1203,D5,light,mesic oldgrowth,C350,35,3,22.45,U,685,42.1,3,NA,10,,2011,
1205,D5,light,mesic oldgrowth,C350,35,3,23.35,U,687,11.2,4,NA,1,,2011,
1206,D5,light,mesic oldgrowth,D400,36,1,0.45,U,688,16,2,NA,2,,2011,
1207,D5,light,mesic oldgrowth,D400,36,1,1.7,U,689,34.5,3,NA,10,,2011,
1208,D5,light,mesic oldgrowth,D400,36,1,2.85,Hw,690,13.7,3,NA,10,,2011,
1209,D5,light,mesic oldgrowth,D400,36,1,5.2,U,691,11,2,NA,1,,2011,
1210,D5,light,mesic oldgrowth,D400,36,1,5.3,U,692,22.9,3,NA,1,,2011,
1211,D5,light,mesic oldgrowth,D400,36,1,13.9,U,693,17.2,3,NA,5,,2011,
1212,D5,light,mesic oldgrowth,D400,36,1,16,U,694,32.2,3,NA,5,,2011,
1213,D5,light,mesic oldgrowth,D400,36,1,16.15,Ba,695,28.9,2,NA,10,,2011,
1214,D5,light,mesic oldgrowth,D400,36,2,0.35,U,697,26.7,3,NA,10,19.5,2011,
1215,D5,light,mesic oldgrowth,D400,36,2,3.4,U,698,20.4,3,NA,5,,2011,
1216,D5,light,mesic oldgrowth,D400,36,2,5.05,U,699,12.2,3,NA,5,,2011,
1217,D5,light,mesic oldgrowth,D400,36,2,11.95,Hw,700,13.5,3,NA,10,,2011,
1218,D5,light,mesic oldgrowth,D400,36,2,16.7,Hw,601,10.7,3,NA,2,,2011,
1219,D5,light,mesic oldgrowth,D400,36,2,17.9,U,623,36.9,3,NA,10,,2011,
1220,D5,light,mesic oldgrowth,D400,36,2,18.25,U,602,20.4,3,NA,10,,2011,
1221,D5,light,mesic oldgrowth,D400,36,2,18.2,U,624,22,3,NA,10,,2011,"did not measure with calipers as it was under another log, rough estimate made. "
1222,D5,light,mesic oldgrowth,D400,36,2,18.9,Hw,604,20,3,NA,5,,2011,
1223,D5,light,mesic oldgrowth,D400,36,2,19.75,U,603,19.3,3,NA,5,,2011,
1224,D5,light,mesic oldgrowth,D400,36,2,20.2,Hw,605,24,3,NA,5,5.25,2011,
1225,D5,light,mesic oldgrowth,D400,36,2,21.55,Hw,606,50.3,3,NA,5,,2011,
1226,D5,light,mesic oldgrowth,D400,36,2,22.3,Hw,607,14.9,3,NA,2,,2011,
1227,D5,light,mesic oldgrowth,D400,36,2,23.2,U,608,13.2,3,NA,2,,2011,
1228,D5,light,mesic oldgrowth,D400,36,2,27.6,Hw,888,28.2,2,4,,,,
1229,D5,light,mesic oldgrowth,D400,36,3,3.4,Hw,609,19.8,2,NA,5,,2011,
1230,D5,light,mesic oldgrowth,D400,36,3,4.6,Ba,610,14.5,2,NA,5,,2011,
1231,D5,light,mesic oldgrowth,D400,36,3,7.1,U,611,16.9,3,NA,2,,2011,
1232,D5,light,mesic oldgrowth,D400,36,3,7.35,U,612,14.1,3,NA,5,,2011,
1233,D5,light,mesic oldgrowth,D400,36,3,8.05,Hw,613,26.5,2,NA,5,,2011,
1234,D5,light,mesic oldgrowth,D400,36,3,10.3,Hw,614,28,2,NA,5,,2011,
1235,D5,light,mesic oldgrowth,D400,36,3,10.6,U,615,19.5,3,NA,10,16.3,2011,
1236,D5,light,mesic oldgrowth,D400,36,3,12.2,U,616,11,3,NA,2,,2011,
1237,D5,light,mesic oldgrowth,D400,36,3,19.2,U,617,16,3,NA,2,,2011,"did not measure with calipers as it was under another log, rough estimate made. "
1238,D5,light,mesic oldgrowth,D400,36,3,21.75,U,618,18.7,3,NA,5,,2011,
1239,D5,light,mesic oldgrowth,D400,36,3,23.25,Hw,619,28.1,3,NA,5,,2011,
1240,D5,light,mesic oldgrowth,D400,36,3,24,Hw,888,43.8,3,3.5,,,,
1241,D5,light,mesic oldgrowth,D400,36,3,27.5,Hw,888,31.1,2,5,,,,
1242,D5,light,mesic oldgrowth,D400,36,3,28.1,Hw,620,30.8,2,NA,10,,2011,
1243,D5,light,mesic oldgrowth,D400,36,3,28.6,Hw,621,28.1,2,NA,10,,2011,
1244,D5,light,mesic oldgrowth,D400,36,3,29.3,Hw,622,30,2,NA,10,,2011,
1245,D5,light,mesic oldgrowth,E100,37,1,8.5,Hw,888,27.6,3,5,,,,
1246,D5,light,mesic oldgrowth,E100,37,1,14.85,Hw,625,38.1,2,NA,10,,2011,
1247,D5,light,mesic oldgrowth,E100,37,1,15,Hw,626,11,3,NA,10,,2011,CWD has split in half
1249,D5,light,mesic oldgrowth,E100,37,1,19.8,Hw,628,39.6,2,NA,10,,2011,
1252,D5,light,mesic oldgrowth,E100,37,1,28.4,Hw,631,23.8,3,NA,10,,2011,no tag
1253,D5,light,mesic oldgrowth,E100,37,1,29.25,Hw,632,14.5,2,NA,10,,2011,
1254,D5,light,mesic oldgrowth,E100,37,1,29.4,Hw,633,10.8,2,NA,1,,2011,
1255,D5,light,mesic oldgrowth,E100,37,2,11.7,Sx,888,27.4,2,18,,,,
1256,D5,light,mesic oldgrowth,E100,37,2,21.9,Hw,635,44,3,NA,10,12.4,2011,
1259,D5,light,mesic oldgrowth,E100,37,3,1.55,U,638,14.5,3,NA,2,,2011,
1260,D5,light,mesic oldgrowth,E100,37,3,9,U,639,12.2,3,NA,1,,2011,
1262,D5,light,mesic oldgrowth,E100,37,3,15.85,U,640,16.5,3,NA,2,,2011,"no tag or flagging, measured most suitable candidate at the exact distance. "
1263,D5,light,mesic oldgrowth,E100,37,3,24.7,Ba,641,11.3,4,NA,2,,2011,
1264,D5,light,mesic oldgrowth,H000,38,1,3.75,U,601,20.7,2,NA,10,,2011,40 degree bearing ln 1
1265,D5,light,mesic oldgrowth,H000,38,1,4.1,U,602,10,2,NA,2,,2011,40 degree bearing ln 1
1267,D5,light,mesic oldgrowth,H000,38,1,9.05,U,604,26.5,3,NA,10,,2011,40 degree bearing ln 1
1268,D5,light,mesic oldgrowth,H000,38,1,9.5,U,605,13.8,4,NA,2,,2011,40 degree bearing ln 1
1269,D5,light,mesic oldgrowth,H000,38,1,11.8,Ba,606,11.7,4,NA,2,,2011,40 degree bearing ln 1
1270,D5,light,mesic oldgrowth,H000,38,1,15.7,Hw,607,40.5,4,NA,10,,2011,40 degree bearing ln 1
1271,D5,light,mesic oldgrowth,H000,38,1,22.8,Hw,608,54,2,NA,10,,2011,40 degree bearing ln 1
1272,D5,light,mesic oldgrowth,H000,38,1,25.1,Hw,609,24.5,3,NA,10,,2011,40 degree bearing ln 1
1273,D5,light,mesic oldgrowth,H000,38,2,1.05,U,610,10.7,3,NA,1,0.85,2011,
1274,D5,light,mesic oldgrowth,H000,38,2,2.5,U,611,31,3,NA,10,,2011,
1275,D5,light,mesic oldgrowth,H000,38,2,9.7,U,613,22.6,3,NA,10,,2011,
1276,D5,light,mesic oldgrowth,H000,38,2,10.4,Hw,615,37.1,3,NA,10,,2011,
1277,D5,light,mesic oldgrowth,H000,38,2,11.9,U,616,28.2,3,NA,10,,2011,
1279,D5,light,mesic oldgrowth,H000,38,2,14.1,U,618,26.4,4,NA,5,,2011,
1280,D5,light,mesic oldgrowth,H000,38,2,16.4,U,619,10.7,4,NA,1,,2011,
1281,D5,light,mesic oldgrowth,H000,38,2,16.8,U,620,43,4,NA,2,,2011,
1282,D5,light,mesic oldgrowth,H000,38,3,11.8,Hw,621,19.7,4,NA,10,,2011,
1284,D5,light,mesic oldgrowth,H000,38,3,13.6,Hw,623,25.4,3,NA,10,,2011,
1285,D5,light,mesic oldgrowth,H000,38,3,23.25,Hw,624,24.2,3,NA,5,,2011,
1286,D5,light,mesic oldgrowth,H000,38,3,27.9,Hw,625,10.2,2,NA,1,,2011,
1287,D5,light,mesic oldgrowth,H000,38,3,28.8,U,626,23.3,4,NA,10,,2011,
1288,D5,light,mesic oldgrowth,F250,39,1,4.9,Hw,888,20,2,7,,,,
1290,D5,light,mesic oldgrowth,F250,39,1,5.4,Hw,888,33.1,2,6,,,,
1292,D5,light,mesic oldgrowth,F250,39,1,20.2,U,629,11.9,3,NA,5,,2011,
1293,D5,light,mesic oldgrowth,F250,39,1,22.8,Ba,630,34,3,NA,10,,2011,
1295,D5,light,mesic oldgrowth,F250,39,1,25.1,Ba,632,10.9,2,NA,5,,2011,
1298,D5,light,mesic oldgrowth,F250,39,1,27.7,Ba,635,23.3,2,NA,5,,2011,
1299,D5,light,mesic oldgrowth,F250,39,1,28.3,Hw,888,33.1,2,6,,,,
1300,D5,light,mesic oldgrowth,F250,39,2,3.1,Ba,636,23.5,3,NA,10,19,2011,bearing of about 46 degrees ln2 
1301,D5,light,mesic oldgrowth,F250,39,2,9,Hw,637,38.7,3,NA,10,,2011,bearing of about 46 degrees ln2 
1302,D5,light,mesic oldgrowth,F250,39,2,11.2,U,638,22.3,4,NA,5,,2011,bearing of about 46 degrees ln2
1303,D5,light,mesic oldgrowth,F250,39,2,19.1,Hw,639,53.5,2,NA,10,,2011,bearing of about 46 degrees ln2
1304,D5,light,mesic oldgrowth,F250,39,3,5.15,U,640,18.3,4,NA,2,,2011,
1305,D5,light,mesic oldgrowth,F250,39,3,5.35,U,641,14.5,3,NA,1,,2011,
1307,D5,light,mesic oldgrowth,F250,39,3,8,Cw,643,23.8,2,NA,10,,2011,
1308,D5,light,mesic oldgrowth,F250,39,3,8.9,Hw,644,34.4,3,NA,2,,2011,
1313,D5,light,mesic oldgrowth,F250,39,3,20.6,U,651,12.4,4,NA,2,,2011,
1315,D5,light,mesic oldgrowth,F250,39,3,22.65,Hw,650,10.3,3,NA,5,,2011,"no tag, flagging present though"
1317,D3,noharvest,mesic oldgrowth,G150,40,1,6.8,Cw,888,36.4,2,38,,,,"length is 38 or 3.8, not clear"
1318,D3,noharvest,mesic oldgrowth,G150,40,1,7.9,Hw,845,38.7,3,NA,10,,2011,
1319,D3,noharvest,mesic oldgrowth,G150,40,1,9.2,Hw,846,32.3,3,NA,10,,2011,
1321,D3,noharvest,mesic oldgrowth,G150,40,1,17.8,Hw,848,43.5,3,NA,10,,2011,
1322,D3,noharvest,mesic oldgrowth,G150,40,1,20.25,Hw,849,29.5,3,NA,10,,2011,
1324,D3,noharvest,mesic oldgrowth,G150,40,1,23.35,Hw,851,35.7,3,NA,10,,2011,
1325,D3,noharvest,mesic oldgrowth,G150,40,1,24.2,U,852,23.5,4,NA,5,,2011,
1326,D3,noharvest,mesic oldgrowth,G150,40,2,5.4,U,853,28.4,4,NA,5,,2011,
1327,D3,noharvest,mesic oldgrowth,G150,40,2,13.2,Ba,888,20.7,2,15,,,,
1328,D3,noharvest,mesic oldgrowth,G150,40,2,13.5,Hw,888,57.2,2,32,,,,
1329,D3,noharvest,mesic oldgrowth,G150,40,2,9.1,U,854,50.8,4,NA,2,4.3,2011,
1330,D3,noharvest,mesic oldgrowth,G150,40,2,16.95,U,855,23,3,NA,5,,2011,
1331,D3,noharvest,mesic oldgrowth,G150,40,2,20.1,Hw,888,51,3,3.5,,,,
1332,D3,noharvest,mesic oldgrowth,G150,40,2,20.4,U,857,19.7,4,NA,1,,2011,
1333,D3,noharvest,mesic oldgrowth,G150,40,2,20.95,Hw,858,47.3,3,NA,10,,2011,
1334,D3,noharvest,mesic oldgrowth,G150,40,2,21.8,Hw,859,23.9,3,NA,10,,2011,
1335,D3,noharvest,mesic oldgrowth,G150,40,2,25.8,Hw,888,15.9,2,3,,,,
