Year,Unit,Treatment,Block,TreatmentUnit,TreatmentType,TreatmentUnitType,Plot,Subplot,CWD_piece,Sp,Decay,Diam1m,Diam2m,large_diam,small_diam,Elev1,Elev2,high_elev,low_elev,Lngth2bndry1,Lngth2bndry2,LngthInPlot,Lngth2end,Bark,Growth
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,21,Hw,3,0.075,0.121,0.121,0.075,0,6,6,0,0.4,0,0.4,9.9,0,1
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,23,Hw,2,0.044,0.145,0.145,0.044,83,0,83,0,1.3,0,1.3,14.1,3,0
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,20,U,3,0.11,0.114,0.114,0.11,9,12,12,9,1.2,0,1.2,2.3,0,2
2018,C2-4-O,heavy,mesic mature,C2,C2-4,C2 O,4,O,17,Hw,3,0.114,0.054,0.114,0.054,40,0,40,0,0,0,1.9,1.9,0,3
2018,C3-3,light,subhygric mature,C3,C3-3,C3,3,,14,Hw,3,0.162,0.313,0.313,0.162,0,0,0,0,4.8,13.5,8.7,16.2,0,3
2018,C3-3,light,subhygric mature,C3,C3-3,C3,3,,24,Hw,3,0.058,0.343,0.343,0.058,16,24,24,16,7.5,9.6,2.1,23.3,2,3
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,48,Hw,2,0.035,0.1,0.1,0.035,134,0,134,0,2.7,0,2.7,11,0,3
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,29,Hw,3,0.112,0.105,0.112,0.105,0,5,5,0,0.5,0,0.5,2.5,3,0
2018,B4-4,clearcut,mesic mature,B4,B4-4,B4,4,,3,Ep,4,0.12,0.14,0.14,0.12,0,0,0,0,0.9,0,0.9,2,3,3
2018,A4-1,noharvest,subhygric mature,A4,A4-1,A4,1,,18,U,4,0.11,0.116,0.116,0.11,12,0,12,0,0,0,1.2,1.2,0,2
2018,C3-0,light,subhygric mature,C3,C3-0,C3,0,,12,Bl,1,0.01,0.403,0.403,0.01,50,24,50,24,9.8,0,9.8,30.2,3,1
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,6,U,4,0.105,0.135,0.135,0.105,0,20,20,0,0.5,0,0.5,4.6,0,3
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,23,U,3,0.103,0.116,0.116,0.103,25,0,25,0,0.7,0,0.7,4.4,0,1
2018,C3-3,light,subhygric mature,C3,C3-3,C3,3,,30,Hw,4,0.295,0.063,0.295,0.063,10,0,10,0,8,9,1,26.6,2,3
2018,B3-1-O,heavy,submesic mature,B3,B3-1,B3 O,1,O,8,U,3,0.078,0.122,0.122,0.078,0,0,0,0,1.5,0,1.5,8.4,0,2
2018,C2-2-M,heavy,mesic mature,C2,C2-2,C2 M,2,M,24,U,3,0.11,0.11,0.11,0.11,0,6,6,0,1.3,0,1.3,1.9,0,2
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,32,U,4,0.1,0.071,0.1,0.071,0,0,0,0,0,0,1.3,1.3,0,3
2018,A2-1,light,submesic mature,A2,A2-1,A2,1,,6,U,3,0.212,0.2,0.212,0.2,0,0,0,0,8.8,0,8.8,21.5,0,2
2018,B5-3,light,mesic mature,B5,B5-3,B5,3,,1,Hw,2,0.386,0.01,0.386,0.01,17,0,17,0,11.7,14.4,2.7,30,3,1
2018,B2-4-M,heavy,subhygric mature,B2,B2-4,B2 M,4,M,17,Hw,4,0.12,0.1,0.12,0.1,0,23,23,0,1.3,0,1.3,1.6,3,0
2018,B1-2,noharvest,submesic mature,B1,B1-2,B1,2,,7,Hw,4,0.11,0.112,0.112,0.11,0,0,0,0,0,0,1.3,1.3,1,2
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,30,Hw,3,0.105,0.084,0.105,0.084,0,0,0,0,0,0,1.2,1.2,3,0
2018,C2-2-M,heavy,mesic mature,C2,C2-2,C2 M,2,M,28,U,4,0.16,0.168,0.168,0.16,0,0,0,0,0,0,0.6,0.6,0,3
2018,B3-0-O,heavy,submesic mature,B3,B3-0,B3 O,0,O,8,U,4,0.06,0.12,0.12,0.06,0,0,0,0,1.8,0,1.8,5.8,0,3
2018,C2-2-O,heavy,mesic mature,C2,C2-2,C2 O,2,O,6,U,4,0.08,0.1,0.1,0.08,0,0,0,0,0,0,2,2,0,3
2018,B3-0-O,heavy,submesic mature,B3,B3-0,B3 O,0,O,7,U,4,0.118,0.09,0.118,0.09,0,0,0,0,0,0,1.5,1.5,0,3
2018,A1-1,clearcut,submesic mature,A1,A1-1,A1,1,,6,U,4,0.14,0.21,0.21,0.14,0,0,0,0,5.3,0,5.3,11,0,2
2018,C2-2-M,heavy,mesic mature,C2,C2-2,C2 M,2,M,34,U,3,0.106,0.12,0.12,0.106,7,0,7,0,1.3,0,1.3,1.7,0,3
2018,B3-4-O,heavy,submesic mature,B3,B3-4,B3 O,4,O,1,U,3,0.044,0.1,0.1,0.044,5,0,5,0,2.8,0,2.8,5.1,0,3
2018,B2-1-M,heavy,subhygric mature,B2,B2-1,B2 M,1,M,20,Ep,4,0.1,0.049,0.1,0.049,40,5,40,5,2.7,0,2.7,4.1,3,1
2018,B2-3-O,heavy,subhygric mature,B2,B2-3,B2 O,3,O,10,Hw,3,0.118,0.14,0.14,0.118,0,0,0,0,0,0,1,1,3,0
2018,B1-4,noharvest,submesic mature,B1,B1-4,B1,4,,24,Ep,3,0.271,0.105,0.271,0.105,50,0,50,0,14.1,14.5,0.4,19.5,3,1
2018,A1-0,clearcut,submesic mature,A1,A1-0,A1,0,,5,U,3,0.125,0.11,0.125,0.11,0,0,0,0,0,0,1.5,1.5,0,3
2018,A3-0,clearcut,subhygric mature,A3,A3-0,A3,0,,14,U,4,0.089,0.122,0.122,0.089,0,0,0,0,0,0,1.5,1.5,0,3
2018,B3-0-M,heavy,submesic mature,B3,B3-0,B3 M,0,M,7,Ep,3,0.305,0.28,0.305,0.28,0,0,0,0,0.2,0,0.2,2,3,1
2018,B2-3-M,heavy,subhygric mature,B2,B2-3,B2 M,3,M,30,Hw,4,0.09,0.105,0.105,0.09,10,0,10,0,1.8,0,1.8,6.4,2,2
2018,A2-0,light,submesic mature,A2,A2-0,A2,0,,13,Hw,3,0.375,0.052,0.375,0.052,0,0,0,0,0.8,0,0.8,17.4,2,3
2018,C2-2-O,heavy,mesic mature,C2,C2-2,C2 O,2,O,18,U,4,0.089,0.117,0.117,0.089,0,0,0,0,0,0,1.6,1.6,0,1
2018,A2-0,light,submesic mature,A2,A2-0,A2,0,,5,Hw,1,0.37,0.018,0.37,0.018,120,26,120,26,14,25.4,11.4,25.9,3,0
2018,B4-4,clearcut,mesic mature,B4,B4-4,B4,4,,6,U,3,0.168,0.102,0.168,0.102,0,0,0,0,0,0,0.9,0.9,0,3
2018,C3-3,light,subhygric mature,C3,C3-3,C3,3,,25,Hw,3,0.051,0.29,0.29,0.051,8,0,8,0,9.7,11.5,1.8,25.4,1,3
2018,A1-1,clearcut,submesic mature,A1,A1-1,A1,1,,7,U,4,0.185,0.154,0.185,0.154,5,5,5,5,0,0,2.9,2.9,0,3
2018,A1-0,clearcut,submesic mature,A1,A1-0,A1,0,,6,U,3,0.113,0.135,0.135,0.113,5,0,5,0,0,0,1.3,1.3,0,3
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,28,U,3,0.106,0.141,0.141,0.106,0,0,0,0,8.8,7.8,1,10.8,0,3
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,34,U,3,0.1,0.048,0.1,0.048,0,0,0,0,4.4,0,4.4,6.2,0,3
2018,B4-2,clearcut,mesic mature,B4,B4-2,B4,2,,10,U,3,0.01,0.105,0.105,0.01,10,0,10,0,3.2,0,3.2,10.1,0,1
2018,B2-3-O,heavy,subhygric mature,B2,B2-3,B2 O,3,O,6,U,3,0.211,0.211,0.211,0.211,0,0,0,0,0,0,0.4,0.4,0,3
2018,C2-2-O,heavy,mesic mature,C2,C2-2,C2 O,2,O,25,U,3,0.09,0.156,0.156,0.09,0,13,13,0,1.1,0,1.1,6.5,0,2
2018,B1-1,noharvest,submesic mature,B1,B1-1,B1,1,,1,U,4,0.101,0.06,0.101,0.06,0,0,0,0,0,0,2.6,2.6,0,3
2018,A1-2,clearcut,submesic mature,A1,A1-2,A1,2,,5,U,3,0.125,0.12,0.125,0.12,0,0,0,0,0,0,1.2,1.2,0,3
2018,B3-3-O,heavy,submesic mature,B3,B3-3,B3 O,3,O,11,U,4,0.088,0.102,0.102,0.088,0,0,0,0,2,0,2,5.8,0,3
2018,B3-2-O,heavy,submesic mature,B3,B3-2,B3 O,2,O,19,U,3,0.063,0.1,0.1,0.063,0,0,0,0,0,0,2.6,2.6,0,3
2018,A3-2,clearcut,subhygric mature,A3,A3-2,A3,2,,28,U,3,0.163,0.16,0.163,0.16,0,0,0,0,0.7,0,0.7,2.3,0,2
2018,C2-2-O,heavy,mesic mature,C2,C2-2,C2 O,2,O,12,U,4,0.126,0.132,0.132,0.126,0,0,0,0,0,0,1.1,1.1,0,1
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,33,Bl,3,0.025,0.145,0.145,0.025,15,0,15,0,3,0,3,14.5,0,0
2018,A3-2,clearcut,subhygric mature,A3,A3-2,A3,2,,12,U,3,0.14,0.118,0.14,0.118,0,0,0,0,1.1,0,1.1,1.1,0,3
2018,C1-2,noharvest,mesic mature,C1,C1-2,C1,2,,18,U,4,0.099,0.104,0.104,0.099,0,0,0,0,0,0,1.8,1.8,0,3
2018,C2-2-M,heavy,mesic mature,C2,C2-2,C2 M,2,M,18,U,4,0.143,0.13,0.143,0.13,0,0,0,0,0,0,1,1,0,2
2018,A3-2,clearcut,subhygric mature,A3,A3-2,A3,2,,34,U,3,0.12,0.08,0.12,0.08,0,10,10,0,1.8,0,1.8,5.1,0,3
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,22,Hw,3,0.154,0.153,0.154,0.153,0,62,62,0,0,0,1.4,1.4,1,1
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,19,Hw,3,0.112,0.029,0.112,0.029,0,82,82,0,5.5,0,5.5,9,2,0
2018,B3-3-O,heavy,submesic mature,B3,B3-3,B3 O,3,O,16,Dr,3,0.086,0.1,0.1,0.086,0,0,0,0,0,0,2.2,2.2,2,3
2018,C1-0,noharvest,mesic mature,C1,C1-0,C1,0,,1,Hw,3,0.155,0.12,0.155,0.12,0,0,0,0,1,0,1,1.7,3,3
2018,B5-3,light,mesic mature,B5,B5-3,B5,3,,6,Ep,3,0.301,0.048,0.301,0.048,33,0,33,0,0,0,22.5,22.5,2,2
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,32,Pl,3,0.07,0.116,0.116,0.07,0,0,0,0,5.8,7.9,2.1,11.4,1,0
2018,C2-1-M,heavy,mesic mature,C2,C2-1,C2 M,1,M,11,U,3,0.06,0.106,0.106,0.06,46,0,46,0,2.6,0,2.6,8.8,0,2
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,26,Hw,3,0.056,0.156,0.156,0.056,0,45,45,0,4.2,0,4.2,11.9,2,0
2018,C2-2-O,heavy,mesic mature,C2,C2-2,C2 O,2,O,1,U,4,0.12,0.125,0.125,0.12,21,0,21,0,1.3,0,1.3,2.2,0,3
2018,C2-2-M,heavy,mesic mature,C2,C2-2,C2 M,2,M,23,U,4,0.15,0.115,0.15,0.115,0,0,0,0,1.1,0,1.1,2.7,0,1
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,2,Bl,3,0.225,0.176,0.225,0.176,50,13,50,13,1.8,0,1.8,30.8,2,3
2018,B1-3,noharvest,submesic mature,B1,B1-3,B1,3,,11,U,4,0.109,0.1,0.109,0.1,0,0,0,0,1.8,0,1.8,5.3,0,2
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,9,Hw,2,0.13,0.065,0.13,0.065,40,23,40,23,7.3,0,7.3,11.5,3,0
2018,B1-4,noharvest,submesic mature,B1,B1-4,B1,4,,16,Hw,4,0.26,0.26,0.26,0.26,0,0,0,0,0,0,0.3,0.3,3,1
2018,A1-0,clearcut,submesic mature,A1,A1-0,A1,0,,7,U,2,0.127,0.114,0.127,0.114,14,15,15,14,0,0,5,5,0,2
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,5,Hw,3,0.207,0.064,0.207,0.064,15,0,15,0,3.3,0,3.3,18.3,2,3
2018,C3-0,light,subhygric mature,C3,C3-0,C3,0,,6,Hw,1,0.064,0.283,0.283,0.064,1.2,48,48,1.2,8,0,8,20.2,3,0
2018,C2-2-O,heavy,mesic mature,C2,C2-2,C2 O,2,O,23,U,4,0.112,0.138,0.138,0.112,10,0,10,0,0,0,1.3,1.3,0,2
2018,C2-2-O,heavy,mesic mature,C2,C2-2,C2 O,2,O,4,U,4,0.104,0.036,0.104,0.036,0,0,0,0,0,0,3.4,3.4,0,3
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,10,Hw,2,0.088,0.133,0.133,0.088,10,0,10,0,6.3,0,6.3,6.4,3,0
2018,C2-3-M,heavy,mesic mature,C2,C2-3,C2 M,3,M,8,Bl,1,0.05,0.102,0.102,0.05,16,0,16,0,0,0,3.2,3.2,3,2
2018,A1-0,clearcut,submesic mature,A1,A1-0,A1,0,,8,U,4,0.202,0.145,0.202,0.145,10,0,10,0,6,11,5,11.8,0,3
2018,A3-0,clearcut,subhygric mature,A3,A3-0,A3,0,,18,Hw,4,0.132,0.17,0.17,0.132,0,0,0,0,0.9,0,0.9,4.1,0,3
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,36,Hw,2,0.02,0.162,0.162,0.02,420,0,420,0,1.2,7.6,6.4,14.8,3,0
2018,A4-4,noharvest,subhygric mature,A4,A4-4,A4,4,,2,Ep,4,0.121,0.1,0.121,0.1,0,0,0,0,0,0,1.7,1.7,2,3
2018,A4-1,noharvest,subhygric mature,A4,A4-1,A4,1,,12,Hw,4,0.124,0.13,0.13,0.124,0,0,0,0,0,0,1.3,1.3,2,3
2018,B2-0-O,heavy,subhygric mature,B2,B2-0,B2 O,0,O,17,U,4,0.045,0.156,0.156,0.045,0,0,0,0,1.6,0,1.6,8.8,0,3
2018,B2-4-O,heavy,subhygric mature,B2,B2-4,B2 O,4,O,26,U,3,0.142,0.1,0.142,0.1,0,0,0,0,1.4,0,1.4,1.8,0,3
2018,A4-1,noharvest,subhygric mature,A4,A4-1,A4,1,,3,U,3,0.14,0.125,0.14,0.125,0,5,5,0,1.2,0,1.2,2.9,0,3
2018,C2-2-O,heavy,mesic mature,C2,C2-2,C2 O,2,O,36,Ep,4,0.114,0.124,0.124,0.114,0,0,0,0,1.5,0,1.5,1.9,3,2
2018,B2-1-O,heavy,subhygric mature,B2,B2-1,B2 O,1,O,4,U,3,0.116,0.06,0.116,0.06,0,0,0,0,0,0,2.5,2.5,0,3
2018,B3-3-O,heavy,submesic mature,B3,B3-3,B3 O,3,O,9,U,4,0.14,0.084,0.14,0.084,0,0,0,0,1,2.6,1.6,7.4,0,3
2018,A1-1,clearcut,submesic mature,A1,A1-1,A1,1,,8,U,3,0.175,0.164,0.175,0.164,0,6,6,0,0,0,1.5,1.5,0,3
2018,C2-2-O,heavy,mesic mature,C2,C2-2,C2 O,2,O,13,U,4,0.128,0.102,0.128,0.102,0,0,0,0,0,0,1.6,1.6,0,3
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,13,Hw,3,0.14,0.085,0.14,0.085,25,0,25,0,1.6,0,1.6,13,1,0
2018,A4-1,noharvest,subhygric mature,A4,A4-1,A4,1,,9,U,4,0.19,0.16,0.19,0.16,0,0,0,0,0,0,0.7,0.7,0,3
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,25,Hw,4,0.287,0.242,0.287,0.242,0,0,0,0,0,0,2.7,2.7,0,3
2018,C2-4-M,heavy,mesic mature,C2,C2-4,C2 M,4,M,10,U,4,0.144,0.08,0.144,0.08,0,8,8,0,0,0,1.6,1.6,0,3
2018,C2-2-M,heavy,mesic mature,C2,C2-2,C2 M,2,M,8,Hw,4,0.16,0.151,0.16,0.151,0,15,15,0,0.9,0,0.9,1,2,3
2018,C3-4,light,subhygric mature,C3,C3-4,C3,4,,19,Bl,2,0.01,0.321,0.321,0.01,0,14,14,0,2.2,0,2.2,29,3,0
2018,B5-3,light,mesic mature,B5,B5-3,B5,3,,17,U,2,0.069,0.3,0.3,0.069,180,0,180,0,12,1,11,15.6,0,1
2018,C1-2,noharvest,mesic mature,C1,C1-2,C1,2,,12,U,3,0.11,0.191,0.191,0.11,0,0,0,0,0.9,0,0.9,17,0,3
2018,B2-3-M,heavy,subhygric mature,B2,B2-3,B2 M,3,M,12,Hw,1,0.115,0.01,0.115,0.01,0,70,70,0,10.4,13.7,3.3,14.8,3,2
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,27,Bl,3,0.102,0.21,0.21,0.102,0,0,0,0,7.4,0,7.4,14.2,0,2
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,8,Ba,3,0.049,0.239,0.239,0.049,0,0,0,0,19,8.6,10.4,19.6,2,1
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,24,Hw,3,0.084,0.225,0.225,0.084,15,20,20,15,9,19.8,10.8,20.4,3,3
2018,C2-4-O,heavy,mesic mature,C2,C2-4,C2 O,4,O,22,U,3,0.13,0.167,0.167,0.13,0,0,0,0,1,0,1,1.3,0,3
2018,C2-2-M,heavy,mesic mature,C2,C2-2,C2 M,2,M,22,U,4,0.167,0.19,0.19,0.167,0,0,0,0,0,0,0.7,0.7,0,2
2018,C2-3-M,heavy,mesic mature,C2,C2-3,C2 M,3,M,1,Sx,3,0.162,0.077,0.162,0.077,6,10,10,6,1.4,0,1.4,2.3,1,3
2018,B3-2-O,heavy,submesic mature,B3,B3-2,B3 O,2,O,25,U,4,0.132,0.122,0.132,0.122,0,0,0,0,0,0,1.4,1.4,0,3
2018,A2-2,light,submesic mature,A2,A2-2,A2,2,,22,Hw,3,0.05,0.28,0.28,0.05,0,0,0,0,7.1,0,7.1,20.4,1,3
2018,A2-4,light,submesic mature,A2,A2-4,A2,4,,2,Hw,2,0.299,0.033,0.299,0.033,0,175,175,0,19,19.6,0.6,22.5,3,1
2018,C2-0-O,heavy,mesic mature,C2,C2-0,C2 O,0,O,5,Hw,3,0.13,0.107,0.13,0.107,0,6,6,0,1.6,0,1.6,5.1,2,3
2018,C2-1-O,heavy,mesic mature,C2,C2-1,C2 O,1,O,1,U,3,0.116,0.097,0.116,0.097,9,4,9,4,0,0,2,2,0,3
2018,A4-4,noharvest,subhygric mature,A4,A4-4,A4,4,,10,Hw,4,0.115,0.117,0.117,0.115,137,0,137,0,0,0,1.7,1.7,0,0
2018,B3-0-M,heavy,submesic mature,B3,B3-0,B3 M,0,M,20,Ep,3,0.18,0.182,0.182,0.18,0,0,0,0,0.7,0,0.7,8.3,3,3
2018,D3-0,noharvest,mesic oldgrowth,D3,D3-0,D3,0,,20,Hw,3,0.41,0.38,0.41,0.38,0,80,80,0,3,0,3,14.4,2,3
2018,B2-0-O,heavy,subhygric mature,B2,B2-0,B2 O,0,O,28,U,4,0.101,0.062,0.101,0.062,5,0,5,0,3.3,0,3.3,7.7,0,3
2018,A4-0,noharvest,subhygric mature,A4,A4-0,A4,0,,5,Hw,3,0.102,0.064,0.102,0.064,0,0,0,0,3.2,0,3.2,6.2,3,2
2018,A3-2,clearcut,subhygric mature,A3,A3-2,A3,2,,15,U,4,0.11,0.13,0.13,0.11,0,0,0,0,0,0,1.6,1.6,0,3
2018,A3-2,clearcut,subhygric mature,A3,A3-2,A3,2,,22,U,3,0.13,0.11,0.13,0.11,24,0,24,0,1.6,0,1.6,3.8,0,1
2018,C2-0-O,heavy,mesic mature,C2,C2-0,C2 O,0,O,19,U,4,0.09,0.114,0.114,0.09,0,0,0,0,2.2,0,2.2,3.1,0,3
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,8,U,4,0.1,0.085,0.1,0.085,0,58,58,0,0,0,2.7,2.7,0,1
2018,A1-4,clearcut,submesic mature,A1,A1-4,A1,4,,11,U,3,0.09,0.119,0.119,0.09,7,0,7,0,0,0,2.1,2.1,0,1
2018,A1-0,clearcut,submesic mature,A1,A1-0,A1,0,,10,U,3,0.124,0.146,0.146,0.124,0,0,0,0,0.5,0,0.5,3,0,3
2018,D3-1,noharvest,mesic oldgrowth,D3,D3-1,D3,1,,8,Hw,3,0.104,0.089,0.104,0.089,0,0,0,0,0,0,2.1,2.1,3,0
2018,A4-4,noharvest,subhygric mature,A4,A4-4,A4,4,,5,Hw,4,0.13,0.12,0.13,0.12,0,0,0,0,0,0,1.5,1.5,2,3
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,56,U,4,0.104,0.07,0.104,0.07,0,0,0,0,3,0,3,6,0,2
2018,D3-1,noharvest,mesic oldgrowth,D3,D3-1,D3,1,,10,Ba,1,0.138,0.01,0.138,0.01,15,5,15,5,2.7,5.6,2.9,6.1,3,0
2018,C1-4,noharvest,mesic mature,C1,C1-4,C1,4,,13,Hw,2,0.12,0.05,0.12,0.05,0,3.5,3.5,0,2.8,0,2.8,7,3,1
2018,D3-1,noharvest,mesic oldgrowth,D3,D3-1,D3,1,,18,U,4,0.076,0.177,0.177,0.076,0,0,0,0,0,0,1.9,1.9,0,3
2018,D3-1,noharvest,mesic oldgrowth,D3,D3-1,D3,1,,19,Hw,3,0.089,0.123,0.123,0.089,68,0,68,0,0,0,5.9,5.9,2,3
2018,C2-2-O,heavy,mesic mature,C2,C2-2,C2 O,2,O,14,U,4,0.11,0.115,0.115,0.11,0,0,0,0,0,0,1.9,1.9,0,3
2018,B2-4-O,heavy,subhygric mature,B2,B2-4,B2 O,4,O,5,Hw,3,0.119,0.1,0.119,0.1,43,0,43,0,0,0,2,2,3,3
2018,A3-3,clearcut,subhygric mature,A3,A3-3,A3,3,,1,Cw,3,0.335,0.1,0.335,0.1,10,0,10,0,0.4,0,0.4,12.6,1,2
2018,B3-0-O,heavy,submesic mature,B3,B3-0,B3 O,0,O,4,Act,3,0.148,0.02,0.148,0.02,7,0,7,0,2.2,0,2.2,9.8,2,2
2018,D3-1,noharvest,mesic oldgrowth,D3,D3-1,D3,1,,2,Hw,1,0.163,0.22,0.22,0.163,0,600,600,0,2,0,2,9,3,0
2018,B2-0-O,heavy,subhygric mature,B2,B2-0,B2 O,0,O,2,U,4,0.057,0.161,0.161,0.057,6,18,18,6,1.7,0,1.7,4.2,0,3
2018,A1-0,clearcut,submesic mature,A1,A1-0,A1,0,,12,U,3,0.134,0.085,0.134,0.085,0,0,0,0,1.1,0,1.1,1.5,0,3
2018,B2-1-M,heavy,subhygric mature,B2,B2-1,B2 M,1,M,21,U,4,0.122,0.1,0.122,0.1,0,0,0,0,0,0,2,2,0,3
2018,D3-1,noharvest,mesic oldgrowth,D3,D3-1,D3,1,,1,U,4,0.208,0.178,0.208,0.178,0,0,0,0,3.3,6.3,3,8,0,3
2018,C2-1-M,heavy,mesic mature,C2,C2-1,C2 M,1,M,4,U,4,0.137,0.047,0.137,0.047,7,0,7,0,2.4,0,2.4,11.4,0,3
2018,B2-2-O,heavy,subhygric mature,B2,B2-2,B2 O,2,O,3,U,3,0.126,0.142,0.142,0.126,0,0,0,0,1.4,0,1.4,1.9,0,2
2018,B2-4-O,heavy,subhygric mature,B2,B2-4,B2 O,4,O,14,U,4,0.104,0.085,0.104,0.085,0,14,14,0,0,0,2.8,2.8,0,2
2018,D3-1,noharvest,mesic oldgrowth,D3,D3-1,D3,1,,15,Hw,1,0.205,0.01,0.205,0.01,0,60,60,0,8.7,0,8.7,13,3,0
2018,D3-1,noharvest,mesic oldgrowth,D3,D3-1,D3,1,,3,Hw,3,0.129,0.292,0.292,0.129,7,0,7,0,4.7,0,4.7,4.9,1,3
2018,B3-4-M,heavy,submesic mature,B3,B3-4,B3 M,4,M,20,Hw,3,0.035,0.108,0.108,0.035,58,0,58,0,0,0,4,4,2,1
2018,C3-3,light,subhygric mature,C3,C3-3,C3,3,,20,U,3,0.341,0.312,0.341,0.312,4,0,4,0,4.5,0,4.5,4.8,0,3
2018,B1-4,noharvest,submesic mature,B1,B1-4,B1,4,,1,U,4,0.14,0.079,0.14,0.079,0,0,0,0,2,0,2,5.8,0,3
2018,D3-2,noharvest,mesic oldgrowth,D3,D3-2,D3,2,,20,U,3,0.01,0.218,0.218,0.01,0,0,0,0,13.4,12.3,1.1,21.9,0,3
2018,B2-0-M,heavy,subhygric mature,B2,B2-0,B2 M,0,M,5,U,3,0.124,0.068,0.124,0.068,10,1,10,1,0,0,2.6,2.6,0,0
2018,D3-2,noharvest,mesic oldgrowth,D3,D3-2,D3,2,,18,Cw,1,0.12,0.01,0.12,0.01,16.3,30,30,16.3,6.2,0,6.2,6.8,3,0
2018,A3-3,clearcut,subhygric mature,A3,A3-3,A3,3,,2,U,3,0.194,0.05,0.194,0.05,0,0,0,0,1.3,0,1.3,9.4,0,3
2018,B3-0-O,heavy,submesic mature,B3,B3-0,B3 O,0,O,5,U,3,0.085,0.11,0.11,0.085,11,0,11,0,0,0,2.7,2.7,0,3
2018,D3-2,noharvest,mesic oldgrowth,D3,D3-2,D3,2,,10,Hw,2,0.142,0.043,0.142,0.043,8,72,72,8,4.3,0,4.3,6.9,3,2
2018,D3-2,noharvest,mesic oldgrowth,D3,D3-2,D3,2,,9,Hw,3,0.188,0.085,0.188,0.085,0,0,0,0,0,0,7.1,7.1,3,0
2018,B5-3,light,mesic mature,B5,B5-3,B5,3,,5,Cw,1,0.01,0.32,0.32,0.01,310,10,310,10,11.8,22.8,11,23.5,3,1
2018,C3-3,light,subhygric mature,C3,C3-3,C3,3,,3,U,4,0.277,0.205,0.277,0.205,17,0,17,0,0,0,7.5,7.5,0,3
2018,B2-3-M,heavy,subhygric mature,B2,B2-3,B2 M,3,M,22,U,4,0.13,0.01,0.13,0.01,11.2,0,11.2,0,3.1,0,3.1,4.4,0,3
2018,B3-1-M,heavy,submesic mature,B3,B3-1,B3 M,1,M,11,Cw,3,0.133,0.043,0.133,0.043,11,30,30,11,2.7,0,2.7,7.6,1,1
2018,D3-2,noharvest,mesic oldgrowth,D3,D3-2,D3,2,,12,Hw,3,0.084,0.216,0.216,0.084,30,0,30,0,4.1,10.4,6.3,17.8,1,3
2018,D3-2,noharvest,mesic oldgrowth,D3,D3-2,D3,2,,6,U,4,0.325,0.367,0.367,0.325,0,0,0,0,1.5,0,1.5,5.5,0,3
2018,A2-0,light,submesic mature,A2,A2-0,A2,0,,9,U,4,0.236,0.213,0.236,0.213,0,0,0,0,7.1,0,7.1,8.8,0,3
2018,B3-0-M,heavy,submesic mature,B3,B3-0,B3 M,0,M,10,U,4,0.14,0.1,0.14,0.1,0,0,0,0,1.8,0,1.8,5.2,0,3
2018,A1-3,clearcut,submesic mature,A1,A1-3,A1,3,,15,U,4,0.149,0.162,0.162,0.149,0,0,0,0,1.1,0,1.1,1.9,0,3
2018,B4-4,clearcut,mesic mature,B4,B4-4,B4,4,,11,Ep,4,0.14,0.184,0.184,0.14,0,0,0,0,1,0,1,1.7,2,3
2018,C2-3-O,heavy,mesic mature,C2,C2-3,C2 O,3,O,6,U,3,0.203,0.22,0.22,0.203,32,0,32,0,0.6,0,0.6,4.1,0,3
