Year,Unit,Treatment,Block,Unique_plot,Grid_Pt,Line,Dist_m,Tag#,Sp,Decay,Diam_cm,Ht_cm,Tilt_deg,Length_class,Meas_length,Notes
2011,B5,light,mesic mature,34,C000,2,20.8,643,U,3,21.1,0,6,10,,
2011,B5,light,mesic mature,34,C000,2,21.3,644,U,2,11.2,20,5,x,,length class missing
2011,B5,light,mesic mature,34,C000,2,21.7,645,Hw,2,33,16,1,10,,
2011,B5,light,mesic mature,34,C000,2,22.1,646,U,2.5,24.8,5,15,10,,
2011,B5,light,mesic mature,34,C000,2,22.15,647,Bl,3.5,8.9,0,5,2,,
2011,B5,light,mesic mature,34,C000,2,23.8,648,Hw,3,18.1,18,0,10,,
2011,B5,light,mesic mature,34,C000,2,25.7,649,U,3.5,9.6,20,40,2,,
2011,B5,light,mesic mature,34,C000,2,25.3,650,U,4,8.9,0,8,1,,
2011,B5,light,mesic mature,34,C000,2,26.75,651,U,3,10.5,14,5,5,,
2011,B5,light,mesic mature,34,C000,2,27,652,U,3,14.1,0,5,5,,
2011,B5,light,mesic mature,34,C000,2,27.5,653,Cw,2,7.6,24,6,2,,
2011,B5,light,mesic mature,34,C000,3,1.2,654,Act,1,39.2,24,11,10,,
2011,B5,light,mesic mature,34,C000,3,1.7,655,Act,1,7.9,0,2,2,,
2011,B5,light,mesic mature,34,C000,3,5.1,656,Hw,2.5,10.7,0,15,1,,
2011,B5,light,mesic mature,34,C000,3,9,657,Hw,2,16.8,54,2,5,,
2011,B5,light,mesic mature,34,C000,3,9.6,658,Hw,3,52.5,0,5,10,,
2011,B5,light,mesic mature,34,C000,3,17.4,659,Bl,3,18.1,0,11,10,19.6,
2011,B5,light,mesic mature,34,C000,1,0.2,601,Sx,2,14.9,18,25,2,,
2011,B5,light,mesic mature,34,C000,1,0.75,603,Hw,3,17.4,5,28,5,,
2011,B5,light,mesic mature,34,C000,1,3.2,604,Ep,4,20.4,0,10,2,,
2011,B5,light,mesic mature,34,C000,1,3.8,605,Ep,4,18.3,0,1,2,,
2011,B5,light,mesic mature,34,C000,1,6,606,U,4,14.7,0,15,1,,
2011,B5,light,mesic mature,34,C000,1,6.6,607,Cw,3,27.6,29,20,10,,
2011,B5,light,mesic mature,34,C000,1,12.1,608,U,4,11.3,0,7,2,,
2011,B5,light,mesic mature,34,C000,1,13.25,609,U,4,11.4,0,35,1,,
2011,B5,light,mesic mature,34,C000,1,14.2,610,Cw,3,26.3,2,4,10,,
2011,B5,light,mesic mature,34,C000,1,19.8,611,U,3,17.1,0,5,10,16.4,
2011,B5,light,mesic mature,34,C000,1,22.3,612,U,4.5,15.1,0,15,2,,
2011,B5,light,mesic mature,34,C000,1,24,613,U,3,9.9,0,14,5,,
2011,B5,light,mesic mature,34,C000,1,25.1,614,U,3,13.8,0,7,5,,
2011,B5,light,mesic mature,34,C000,1,28.95,615,U,3,19.5,0,5,10,,
2011,D5,light,mesic oldgrowth,35,C350,2,7.45,667,Hw,2,7.6,6,33,1,,
2011,D5,light,mesic oldgrowth,35,C350,2,10,668,Hw,3,10.5,32,11,5,,
2011,D5,light,mesic oldgrowth,35,C350,2,12.7,669,U,3,37.2,0,5,5,,
2011,D5,light,mesic oldgrowth,35,C350,2,17.8,671,Hw,2,31,1,11,10,28.3,
2011,D5,light,mesic oldgrowth,35,C350,2,20.05,672,U,3,36,0,3,10,,
2011,D5,light,mesic oldgrowth,35,C350,2,20.05,673,U,5,46.9,0,4,1,,
2011,D5,light,mesic oldgrowth,35,C350,2,21.05,674,Hw,3,24.1,0,3,5,,"piece shattered, not whole"
2011,D5,light,mesic oldgrowth,35,C350,2,21.4,675,U,3,13,0,6,1,,
2011,D5,light,mesic oldgrowth,35,C350,2,21.6,676,Hw,2,9,15,13,5,,
2011,D5,light,mesic oldgrowth,35,C350,2,22.2,677,Hw,3,12,0,8,2,,
2011,D5,light,mesic oldgrowth,35,C350,2,22.25,678,Hw,3,30.2,0,9,10,,
2011,D5,light,mesic oldgrowth,35,C350,3,1.3,679,Hw,3,11,0,3,2,,
2011,D5,light,mesic oldgrowth,35,C350,3,3.5,680,U,3,11.5,13,7,5,,
2011,D5,light,mesic oldgrowth,35,C350,3,4.95,681,U,3,7.5,10,6,1,1.35,
2011,D5,light,mesic oldgrowth,35,C350,3,9.45,682,U,3,18,0,5,5,,
2011,D5,light,mesic oldgrowth,35,C350,3,12.1,683,Hw,3,32.1,29,19,5,,
2011,D5,light,mesic oldgrowth,35,C350,3,16.7,684,U,3,9.2,0,9,1,,
2011,D5,light,mesic oldgrowth,35,C350,3,22.45,685,U,3,35.1,0,10,10,,
2011,D5,light,mesic oldgrowth,35,C350,3,23,686,U,3,7.5,0,6,1,,
2011,D5,light,mesic oldgrowth,35,C350,3,23.35,687,U,4,9.5,3,7,1,,
2011,D5,light,mesic oldgrowth,35,C350,1,5.4,661,U,3,21.8,0,6,2,,
2011,D5,light,mesic oldgrowth,35,C350,1,6.3,662,U,2,9.5,0,3,2,,
2011,D5,light,mesic oldgrowth,35,C350,1,13.3,663,U,3,31.3,15,6,5,,
2011,D5,light,mesic oldgrowth,35,C350,1,22.75,664,U,3,16.3,0,4,2,,
2011,D5,light,mesic oldgrowth,35,C350,1,23.15,665,Hw,1,19.5,6,2,10,,
2011,D5,light,mesic oldgrowth,35,C350,1,29.8,666,U,5,51.3,0,3,1,,
2011,D5,light,mesic oldgrowth,36,D400,2,0.35,697,U,3,36.1,0,8,10,19.5,
2011,D5,light,mesic oldgrowth,36,D400,2,3.4,698,U,3,15.5,15,3,5,,
2011,D5,light,mesic oldgrowth,36,D400,2,5.05,699,U,3,12.8,16,6,5,,
2011,D5,light,mesic oldgrowth,36,D400,2,11.95,700,Hw,3,13.9,8,9,10,,
2011,D5,light,mesic oldgrowth,36,D400,2,16.7,601,Hw,3,11.6,7,13,2,,
2011,D5,light,mesic oldgrowth,36,D400,2,17.9,623,U,3,33.9,45,4,10,,
2011,D5,light,mesic oldgrowth,36,D400,2,18.25,602,U,2.5,21.5,0,6,10,,
2011,D5,light,mesic oldgrowth,36,D400,2,18.2,624,U,3,18.5,0,4,10,,
2011,D5,light,mesic oldgrowth,36,D400,2,18.9,604,Hw,2,18.8,8,10,5,,
2011,D5,light,mesic oldgrowth,36,D400,2,19.75,603,U,3,32.1,18,8,5,,
2011,D5,light,mesic oldgrowth,36,D400,2,20.2,605,Hw,3,23.7,18,8,5,5.25,
2011,D5,light,mesic oldgrowth,36,D400,2,21.55,606,Hw,3,48.7,10,14,5,,
2011,D5,light,mesic oldgrowth,36,D400,2,22.3,607,Hw,3,14,20,8,2,,
2011,D5,light,mesic oldgrowth,36,D400,2,23.2,608,U,3,11.8,0,4,2,,
2011,D5,light,mesic oldgrowth,36,D400,3,3.4,609,Hw,2,20,0,2,5,,
2011,D5,light,mesic oldgrowth,36,D400,3,4.6,610,Ba,2,14.4,39,4,5,,
2011,D5,light,mesic oldgrowth,36,D400,3,7.1,611,U,3,18,0,13,2,,
2011,D5,light,mesic oldgrowth,36,D400,3,7.35,612,U,3,35.5,0,6,5,,
2011,D5,light,mesic oldgrowth,36,D400,3,8.05,613,Hw,1,27,50,2,5,,
2011,D5,light,mesic oldgrowth,36,D400,3,10.3,614,Hw,1,27.5,59,2,5,,
2011,D5,light,mesic oldgrowth,36,D400,3,10.6,615,U,3,21.4,0,8,10,16.3,
2011,D5,light,mesic oldgrowth,36,D400,3,12.2,616,U,3,14.9,0,12,2,,
2011,D5,light,mesic oldgrowth,36,D400,3,19.2,617,U,2,20.7,0,4,2,,
2011,D5,light,mesic oldgrowth,36,D400,3,21.75,618,U,3,19.9,0,6,5,,
2011,D5,light,mesic oldgrowth,36,D400,3,23.25,619,Hw,2,31.4,0,4,5,,
2011,D5,light,mesic oldgrowth,36,D400,3,28.1,620,Hw,1,32.5,35,23,10,,
2011,D5,light,mesic oldgrowth,36,D400,3,28.6,621,Hw,1,31.4,0,3,10,,
2011,D5,light,mesic oldgrowth,36,D400,3,29.3,622,Hw,1,32,0,5,10,,
2011,D5,light,mesic oldgrowth,36,D400,1,0.45,688,U,2,17,0,6,2,,
2011,D5,light,mesic oldgrowth,36,D400,1,1.7,689,U,3,31.2,11,12,10,,
2011,D5,light,mesic oldgrowth,36,D400,1,2.85,690,Hw,3,14.7,18,11,10,,
2011,D5,light,mesic oldgrowth,36,D400,1,5.2,691,U,2,17.7,0,24,1,,
2011,D5,light,mesic oldgrowth,36,D400,1,5.3,692,U,3,23,3,1,1,,
2011,D5,light,mesic oldgrowth,36,D400,1,13.9,693,U,2,17.8,0,2,5,,
2011,D5,light,mesic oldgrowth,36,D400,1,16,694,U,2,31.1,0,2,5,,
2011,D5,light,mesic oldgrowth,36,D400,1,16.15,695,Ba,2,28.2,17,5,10,,
2011,D5,light,mesic oldgrowth,37,E100,2,21.9,635,Hw,3,41.9,0,7,10,12.4,
2011,D5,light,mesic oldgrowth,37,E100,2,27.4,636,U,2,8,31,26,1,,
2011,D5,light,mesic oldgrowth,37,E100,2,28.55,637,U,3,7.5,0,2,1,,
2011,D5,light,mesic oldgrowth,37,E100,3,1.55,638,U,3,31.7,0,4,2,,
2011,D5,light,mesic oldgrowth,37,E100,3,9,639,U,3,20,0,8,1,,
2011,D5,light,mesic oldgrowth,37,E100,3,15.85,640,U,2,23.8,0,4,2,,
2011,D5,light,mesic oldgrowth,37,E100,3,24.7,641,Ba,3,12.9,29,14,2,,
2011,D5,light,mesic oldgrowth,37,E100,1,14.85,625,Hw,2,36.3,0,8,10,,
2011,D5,light,mesic oldgrowth,37,E100,1,15,626,Hw,2,45.9,0,2,10,,piece split into two
2011,D5,light,mesic oldgrowth,37,E100,1,16.65,627,U,4,21.8,0,19,2,,
2011,D5,light,mesic oldgrowth,37,E100,1,19.8,628,Hw,1,37.7,0,3,10,,
2011,D5,light,mesic oldgrowth,37,E100,1,23.25,629,Hw,3,7.51,0,7,1,,
2011,D5,light,mesic oldgrowth,37,E100,1,24.3,630,U,2,9,2,7,5,,
2011,D5,light,mesic oldgrowth,37,E100,1,28.4,631,Hw,2,22.2,0,5,10,,
2011,D5,light,mesic oldgrowth,37,E100,1,29.25,632,Hw,2,16.4,0,2,10,,
2011,D5,light,mesic oldgrowth,37,E100,1,29.4,633,Hw,2,11.2,9,16,1,,
2011,D5,light,mesic oldgrowth,38,H000,2,1.05,610,U,3,9.2,0,3,1,0.85,
2011,D5,light,mesic oldgrowth,38,H000,2,2.5,611,U,3,31.9,0,8,10,,
2011,D5,light,mesic oldgrowth,38,H000,2,9.7,613,U,3,22.5,8,1,10,,
2011,D5,light,mesic oldgrowth,38,H000,2,10.4,615,Hw,3,36.2,5,0,10,,
2011,D5,light,mesic oldgrowth,38,H000,2,11.9,616,U,3,27.3,5,0,10,,
2011,D5,light,mesic oldgrowth,38,H000,2,12.6,617,Cw,1,11.7,13,8,5,,green foliage
2011,D5,light,mesic oldgrowth,38,H000,2,14.1,618,U,4,28.2,0,2,5,,
2011,D5,light,mesic oldgrowth,38,H000,2,16.4,619,U,3,10.7,0,9,1,,
2011,D5,light,mesic oldgrowth,38,H000,2,16.8,620,U,4,36,0,5,2,,
2011,D5,light,mesic oldgrowth,38,H000,3,11.8,621,Hw,3,23.6,14,2,10,,
2011,D5,light,mesic oldgrowth,38,H000,3,12.05,622,U,4,9.5,34,2,5,7.3,
2011,D5,light,mesic oldgrowth,38,H000,3,13.6,623,Hw,2,25.7,11,15,10,,
2011,D5,light,mesic oldgrowth,38,H000,3,23.25,624,Hw,2,20.5,15,5,5,,
2011,D5,light,mesic oldgrowth,38,H000,3,27.9,625,Hw,1,8.7,12,43,1,,
2011,D5,light,mesic oldgrowth,38,H000,3,28.8,626,U,3,21.7,0,0,10,,
2011,D5,light,mesic oldgrowth,38,H000,1,3.75,601,U,2,25.5,21,15,10,,
2011,D5,light,mesic oldgrowth,38,H000,1,4.1,602,U,2,11.9,25,15,2,,
2011,D5,light,mesic oldgrowth,38,H000,1,7.8,603,U,3,11.4,0,6,1,,
2011,D5,light,mesic oldgrowth,38,H000,1,9.05,604,U,2,25.3,0,6,10,,
2011,D5,light,mesic oldgrowth,38,H000,1,9.5,605,U,3,13.9,7,5,2,,
2011,D5,light,mesic oldgrowth,38,H000,1,11.8,606,Ba,3,15.5,0,4,2,,
2011,D5,light,mesic oldgrowth,38,H000,1,15.7,607,Hw,2,37.5,0,9,10,,
2011,D5,light,mesic oldgrowth,38,H000,1,22.8,608,Hw,1,57.6,47,15,10,,
2011,D5,light,mesic oldgrowth,38,H000,1,25.1,609,Hw,2,24.2,0,5,10,,
2011,D5,light,mesic oldgrowth,39,F250,2,3.1,636,Ba,2,25.1,1,4,10,19,
2011,D5,light,mesic oldgrowth,39,F250,2,9,637,Hw,3,38.4,52,1,10,,
2011,D5,light,mesic oldgrowth,39,F250,2,11.2,638,U,4,20.9,0,5,5,,
2011,D5,light,mesic oldgrowth,39,F250,2,19.1,639,Hw,1,53.8,25,4,10,,
2011,D5,light,mesic oldgrowth,39,F250,3,5.15,640,U,3,18.9,8,0,2,,
2011,D5,light,mesic oldgrowth,39,F250,3,5.35,641,U,3,22.1,0,2,1,,slab
2011,D5,light,mesic oldgrowth,39,F250,3,6,642,U,3,9,0,8,2,,
2011,D5,light,mesic oldgrowth,39,F250,3,8,643,Cw,1,25.4,0,5,10,,green foliage
2011,D5,light,mesic oldgrowth,39,F250,3,8.9,644,Hw,3,38.5,19,6,2,,
2011,D5,light,mesic oldgrowth,39,F250,3,13.1,645,U,4,21.3,0,7,2,,
2011,D5,light,mesic oldgrowth,39,F250,3,14.2,646,U,3,8.3,3,0,10,11.1,
2011,D5,light,mesic oldgrowth,39,F250,3,19.4,637,U,3,13.2,2,11,5,,
2011,D5,light,mesic oldgrowth,39,F250,3,20.6,638,U,3,7.5,0,3,5,,
2011,D5,light,mesic oldgrowth,39,F250,3,20.6,651,U,2,8.8,13,3,2,,
2011,D5,light,mesic oldgrowth,39,F250,3,21.45,649,Hw,2,10.1,21,3,5,,
2011,D5,light,mesic oldgrowth,39,F250,3,22.65,650,Hw,2,10.3,13,10,5,,
2011,D5,light,mesic oldgrowth,39,F250,1,5,627,U,4,14.6,0,9,5,,
2011,D5,light,mesic oldgrowth,39,F250,1,7.7,628,Hw,2,8.9,110,20,2,,
2011,D5,light,mesic oldgrowth,39,F250,1,20.2,629,U,3,12.2,11,2,5,,
2011,D5,light,mesic oldgrowth,39,F250,1,22.8,630,Ba,3,35.1,32,5,10,,
2011,D5,light,mesic oldgrowth,39,F250,1,24.65,631,U,3,8.3,8,5,1,,
2011,D5,light,mesic oldgrowth,39,F250,1,25.1,632,Ba,2,10.8,78,4,5,,
2011,D5,light,mesic oldgrowth,39,F250,1,26.8,633,U,3,14.6,0,4,1,,
2011,D5,light,mesic oldgrowth,39,F250,1,27.1,634,U,2,9.1,0,2,2,,
2011,D5,light,mesic oldgrowth,39,F250,1,27.7,635,Ba,2,22.2,46,6,5,,
2011,D3,noharvest,mesic oldgrowth,40,G150,2,5.4,853,U,3,28.4,0,10,5,,
2011,D3,noharvest,mesic oldgrowth,40,G150,2,9.1,854,U,3.5,48.1,0,18,2,4.3,
2011,D3,noharvest,mesic oldgrowth,40,G150,2,16.95,855,U,2,22.9,5,14,5,,
2011,D3,noharvest,mesic oldgrowth,40,G150,2,20.4,857,U,3,15.6,0,6,1,,
2011,D3,noharvest,mesic oldgrowth,40,G150,2,20.95,858,Hw,2.5,48.3,0,17,10,,
2011,D3,noharvest,mesic oldgrowth,40,G150,2,21.8,859,Hw,2.5,21.3,39,14,10,,
2011,D3,noharvest,mesic oldgrowth,40,G150,2,29.4,860,Ba,2,16.4,14,4,10,,
2011,D3,noharvest,mesic oldgrowth,40,G150,2,29.5,861,U,3.5,18.3,0,3,5,,
2011,D3,noharvest,mesic oldgrowth,40,G150,3,2.3,862,U,3.5,29.9,0,9,10,,
2011,D3,noharvest,mesic oldgrowth,40,G150,3,4.25,863,U,2,13.5,34,10,10,,
2011,D3,noharvest,mesic oldgrowth,40,G150,3,4.8,864,Hw,3,56.8,0,9,5,5.6,
2011,D3,noharvest,mesic oldgrowth,40,G150,3,17.45,865,U,2,20,43,11,5,,
2011,D3,noharvest,mesic oldgrowth,40,G150,3,25,866,Sx,2,25.1,5,13,5,,
2011,D3,noharvest,mesic oldgrowth,40,G150,3,28.1,867,U,3,17.4,0,4,5,,
2011,D3,noharvest,mesic oldgrowth,40,G150,1,7.9,845,Hw,2.5,38.8,0,6,10,,
2011,D3,noharvest,mesic oldgrowth,40,G150,1,9.2,846,Hw,2,32.5,20,4,10,,
2011,D3,noharvest,mesic oldgrowth,40,G150,1,12.85,847,U,4,24,0,4,10,,
2011,D3,noharvest,mesic oldgrowth,40,G150,1,17.8,848,Hw,2.5,41.4,0,5,10,,
2011,D3,noharvest,mesic oldgrowth,40,G150,1,20.25,849,Hw,2.5,29.2,0,4,10,,
2011,D3,noharvest,mesic oldgrowth,40,G150,1,21.35,850,Hw,1,9,49,9,2,,
2011,D3,noharvest,mesic oldgrowth,40,G150,1,23.35,851,Hw,2,34.3,66,9,10,,
2011,D3,noharvest,mesic oldgrowth,40,G150,1,24.2,852,U,4,43.3,0,1,5,,
2011,D3,noharvest,mesic oldgrowth,41,F550,2,0.9,871,U,4,42.2,0,6,5,,
2011,D3,noharvest,mesic oldgrowth,41,F550,2,12.3,872,Hw,2,26.2,21,6,10,,
2011,D3,noharvest,mesic oldgrowth,41,F550,2,14.1,873,U,3,9.6,5,7,5,,
2011,D3,noharvest,mesic oldgrowth,41,F550,2,17.7,874,Hw,3,23.2,4,6,10,,
2011,D3,noharvest,mesic oldgrowth,41,F550,2,21.05,875,Hw,2,31.5,15,3,5,,
2011,D3,noharvest,mesic oldgrowth,41,F550,2,21.6,876,Hw,2,32.3,11,5,10,,
2011,D3,noharvest,mesic oldgrowth,41,F550,2,23.3,877,Hw,2,31.4,0,10,2,3.6,
2011,D3,noharvest,mesic oldgrowth,41,F550,2,23.55,878,Hw,2,12.1,21,6,2,,
2011,D3,noharvest,mesic oldgrowth,41,F550,3,14,879,U,3,18.9,19,9,5,,
2011,D3,noharvest,mesic oldgrowth,41,F550,1,8.9,868,U,3,59.7,0,4,5,,
2011,D3,noharvest,mesic oldgrowth,41,F550,1,10.7,869,U,2,48.3,0,3,5,,
2011,D3,noharvest,mesic oldgrowth,41,F550,1,26.8,870,U,3,7.5,0,15,5,,
2011,D3,noharvest,mesic oldgrowth,42,D600,2,5.95,892,U,3,15.9,0,7,5,,
2011,D3,noharvest,mesic oldgrowth,42,D600,2,8.6,893,U,3,22.3,4,19,2,,
2011,D3,noharvest,mesic oldgrowth,42,D600,2,10.05,894,U,3,13.9,0,7,2,,"thin slabs, same piece as 788 and 895"
2011,D3,noharvest,mesic oldgrowth,42,D600,2,10.3,895,U,3,24.7,2,9,2,,"thin slabs, same piece as 788 and 894"
2011,D3,noharvest,mesic oldgrowth,42,D600,2,11.15,788,U,3,13.4,0,19,2,,"thin slabs, same piece as 895 and 895"
2011,D3,noharvest,mesic oldgrowth,42,D600,2,11.4,789,Hw,2,20.8,0,7,10,,
2011,D3,noharvest,mesic oldgrowth,42,D600,2,14.75,790,Hw,2.5,27.9,0,4,10,,
2011,D3,noharvest,mesic oldgrowth,42,D600,2,14.9,791,Cw,2,31.1,0,11,10,18.6,
2011,D3,noharvest,mesic oldgrowth,42,D600,2,16.2,792,Hw,2.5,51.1,7,7,10,,
2011,D3,noharvest,mesic oldgrowth,42,D600,2,23.5,793,Ba,2.5,24,28,3,10,,
2011,D3,noharvest,mesic oldgrowth,42,D600,2,24.8,794,Hw,2,7.9,5,6,2,,
2011,D3,noharvest,mesic oldgrowth,42,D600,2,10.2,795,Hw,2,16.1,47,11,10,,
2011,D3,noharvest,mesic oldgrowth,42,D600,3,29.9,796,Hw,1,26.7,25,12,10,,
2011,D3,noharvest,mesic oldgrowth,42,D600,3,1.15,797,Cw,1,32.6,57,26,10,,
2011,D3,noharvest,mesic oldgrowth,42,D600,1,3.2,880,Hw,2.5,52.8,0,4,10,,
2011,D3,noharvest,mesic oldgrowth,42,D600,1,15,881,U,3.5,23.7,0,7,5,,
2011,D3,noharvest,mesic oldgrowth,42,D600,1,21.75,882,Hw,3,31.5,0,15,10,,
2011,D3,noharvest,mesic oldgrowth,42,D600,1,22.1,883,Cw,2.5,26.4,37,15,10,,
2011,D3,noharvest,mesic oldgrowth,42,D600,1,22.2,885,Hw,2.5,14.5,9,15,2,,
2011,D3,noharvest,mesic oldgrowth,42,D600,1,25.9,887,Hw,3,47,15,7,10,,
2011,D3,noharvest,mesic oldgrowth,42,D600,1,27.75,888,Ba,3,14.2,10,3,2,,
2011,D3,noharvest,mesic oldgrowth,42,D600,1,28.1,889,U,4,45.8,0,18,2,4.8,
2011,D3,noharvest,mesic oldgrowth,42,D600,1,29.6,890,Hw,2,29.3,19,10,10,,
2011,D3,noharvest,mesic oldgrowth,42,D600,1,4.65,891,U,4,20.6,4,0,1,,
2011,D3,noharvest,mesic oldgrowth,43,C350,2,6.25,808,U,2.5,14.7,24,3,10,,
2011,D3,noharvest,mesic oldgrowth,43,C350,2,6.85,809,U,3.5,24.7,0,25,10,,
2011,D3,noharvest,mesic oldgrowth,43,C350,2,7.25,810,U,3.5,10.3,11,43,1,,
2011,D3,noharvest,mesic oldgrowth,43,C350,2,10.1,811,U,4,36.6,0,27,2,,
2011,D3,noharvest,mesic oldgrowth,43,C350,2,11.35,812,Hw,3,14.9,0,17,1,,
2011,D3,noharvest,mesic oldgrowth,43,C350,2,12.1,813,Hw,3,37.8,0,10,10,,
2011,D3,noharvest,mesic oldgrowth,43,C350,2,12.6,814,Sx,3,29.7,37,29,5,,
2011,D3,noharvest,mesic oldgrowth,43,C350,2,21.35,816,Hw,2.5,13.6,18,31,5,,
2011,D3,noharvest,mesic oldgrowth,43,C350,2,21.9,817,Hw,3,46.9,36,22,10,,
2011,D3,noharvest,mesic oldgrowth,43,C350,2,23.85,818,U,5,36.3,0,31,2,,
2011,D3,noharvest,mesic oldgrowth,43,C350,2,28.9,819,Hw,2,7.9,25,12,5,,
2011,D3,noharvest,mesic oldgrowth,43,C350,2,28.8,820,U,3,7.9,25,12,5,,
2011,D3,noharvest,mesic oldgrowth,43,C350,2,28.9,819,Hw,2,42.2,89,3,10,,tag number may be wrong?
2011,D3,noharvest,mesic oldgrowth,43,C350,2,2.3,821,U,3,18.1,5,16,1,1.9,
2011,D3,noharvest,mesic oldgrowth,43,C350,3,9.7,822,Hw,2,24,19,3,10,,
2011,D3,noharvest,mesic oldgrowth,43,C350,3,15.4,823,Hw,2,28.2,14,12,10,,
2011,D3,noharvest,mesic oldgrowth,43,C350,3,17.85,824,Hw,2,40.7,6,11,10,,
2011,D3,noharvest,mesic oldgrowth,43,C350,3,19.6,825,U,3,16.8,17,4,2,,
2011,D3,noharvest,mesic oldgrowth,43,C350,3,20.2,826,Hw,2,34.1,0,14,10,,
2011,D3,noharvest,mesic oldgrowth,43,C350,3,0.1,22,Hw,3.5,44.2,6,10,5,,
2011,D3,noharvest,mesic oldgrowth,43,C350,1,9.1,798,Cw,2,34.9,26,9,10,,
2011,D3,noharvest,mesic oldgrowth,43,C350,1,11.05,799,Cw,2,29.3,0,35,10,,
2011,D3,noharvest,mesic oldgrowth,43,C350,1,15.3,800,U,3,24.3,22,9,10,,
2011,D3,noharvest,mesic oldgrowth,43,C350,1,15.8,801,Hw,2,15,0,21,10,,
2011,D3,noharvest,mesic oldgrowth,43,C350,1,15.95,802,Hw,2,20.4,45,35,10,,
2011,D3,noharvest,mesic oldgrowth,43,C350,1,17.3,803,Hw,2.5,38.2,0,32,10,,
2011,D3,noharvest,mesic oldgrowth,43,C350,1,18.7,804,U,2,42.6,0,30,10,,
2011,D3,noharvest,mesic oldgrowth,43,C350,1,23.8,806,U,2.5,14,20,11,1,,
2011,D3,noharvest,mesic oldgrowth,43,C350,1,2.2,807,U,3,19.4,0,7,5,7.1,
2011,D4,heavy,mesic oldgrowth,44,F250,2,1.85,658,U,2,9.6,0,10,2,,
2011,D4,heavy,mesic oldgrowth,44,F250,2,4.4,659,Hw,2,20.6,0,5,5,,
2011,D4,heavy,mesic oldgrowth,44,F250,2,4.5,660,U,3,9,0,12,2,,
2011,D4,heavy,mesic oldgrowth,44,F250,2,16.8,662,Hw,2,46.9,0,5,5,9.5,
2011,D4,heavy,mesic oldgrowth,44,F250,2,20.1,663,Hw,3,20.4,10,7,2,,
2011,D4,heavy,mesic oldgrowth,44,F250,2,20.6,664,Hw,2,23.2,5,0,10,,
2011,D4,heavy,mesic oldgrowth,44,F250,2,24.55,665,Hw,2,7.5,5,7,1,,
2011,D4,heavy,mesic oldgrowth,44,F250,2,25.35,666,U,4,13.6,0,3,1,,
2011,D4,heavy,mesic oldgrowth,44,F250,2,28,667,U,3,13.8,0,15,5,,
2011,D4,heavy,mesic oldgrowth,44,F250,3,2.4,668,Hw,2,14.7,0,5,5,,
2011,D4,heavy,mesic oldgrowth,44,F250,3,9,670,Hw,4,14.5,0,2,10,,
2011,D4,heavy,mesic oldgrowth,44,F250,3,16.3,671,U,4,32.9,0,5,10,20.6,
2011,D4,heavy,mesic oldgrowth,44,F250,3,23.9,672,U,2,12.6,0,3,2,,
2011,D4,heavy,mesic oldgrowth,44,F250,3,24.75,673,U,2,10,0,4,5,,
2011,D4,heavy,mesic oldgrowth,44,F250,3,25.65,674,U,4,14.3,0,0,2,,
2011,D4,heavy,mesic oldgrowth,44,F250,1,2.15,651,U,5,9.5,0,2,1,,
2011,D4,heavy,mesic oldgrowth,44,F250,1,9.95,652,U,4,7.6,0,0,1,,
2011,D4,heavy,mesic oldgrowth,44,F250,1,14.85,653,Hw,3,8.2,0,30,1,,
2011,D4,heavy,mesic oldgrowth,44,F250,1,15,654,Hw,3,9,0,3,2,,
2011,D4,heavy,mesic oldgrowth,44,F250,1,20.2,655,Hw,4,28.9,0,1,2,,
2011,D4,heavy,mesic oldgrowth,44,F250,1,22.5,656,Hw,2,16,0,15,2,,
2011,D4,heavy,mesic oldgrowth,44,F250,1,29.3,657,Hw,3,7.6,20,2,2,,
2011,D4,heavy,mesic oldgrowth,45,D050,2,5.3,313,Hw,3,14.5,0,20,1,,
2011,D4,heavy,mesic oldgrowth,45,D050,2,5.65,314,U,3,16.9,0,40,1,,
2011,D4,heavy,mesic oldgrowth,45,D050,2,9.45,315,U,4,43,0,20,5,,
2011,D4,heavy,mesic oldgrowth,45,D050,2,10.2,316,Hw,1,14,120,12,5,,half rooted
2011,D4,heavy,mesic oldgrowth,45,D050,2,24.5,317,Hw,3,9.5,15,9,2,,
2011,D4,heavy,mesic oldgrowth,45,D050,2,25.8,318,Hw,2,12.9,15,5,2,,
2011,D4,heavy,mesic oldgrowth,45,D050,2,29.2,320,U,5,8,0,9,2,,
2011,D4,heavy,mesic oldgrowth,45,D050,3,3.7,321,U,3,10.7,5,11,1,,
2011,D4,heavy,mesic oldgrowth,45,D050,3,8.9,322,Hw,3,7.6,43,15,2,1.78,
2011,D4,heavy,mesic oldgrowth,45,D050,3,10.7,323,Hw,3,12.1,0,11,1,,
2011,D4,heavy,mesic oldgrowth,45,D050,3,12,324,U,3,12.7,5,3,1,,
2011,D4,heavy,mesic oldgrowth,45,D050,3,15.2,325,U,4,21.9,0,3,1,,
2011,D4,heavy,mesic oldgrowth,45,D050,3,18.2,326,U,3,9,0,5,1,,
2011,D4,heavy,mesic oldgrowth,45,D050,3,21.3,327,U,4,10,0,10,1,,
2011,D4,heavy,mesic oldgrowth,45,D050,1,2.3,301,U,3,11.9,12,15,1,,
2011,D4,heavy,mesic oldgrowth,45,D050,1,2.4,302,U,3,11,13,8,2,,
